id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_cmiss_high,att_cmiss_high_left,att_cmiss_left,att_freekick_goal,att_freekick_miss,att_freekick_target,att_freekick_total,att_goal_low_left,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_high_left,att_sv_high_right,att_sv_low_centre,ball_recovery,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouled_final_third,fouls,freekick_cross,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,att_bx_centre,att_bx_left,att_bx_right,att_fastbreak,att_goal_low_right,att_hd_miss,att_hd_post,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_post_high,att_setpiece,att_sv_low_left,att_sv_low_right,goals_openplay,hit_woodwork,penalty_conceded,penalty_won,post_scoring_att,shot_fastbreak,six_yard_block,total_fastbreak,att_cmiss_high_right,att_cmiss_right,att_obp_goal,att_obx_right,att_pen_target,att_post_right,att_sv_high_centre,dangerous_play,head_pass,open_play_pass,successful_open_play_pass,touches_in_opp_box,att_lg_centre,offside_provoked,red_card,times_tackled,winning_goal,att_post_left,last_man_tackle,att_hd_goal,own_goals,gk_smother,clearance_off_line,goal_assist_setplay,accurate_freekick_cross,att_freekick_post,att_obox_post,att_pen_goal,goal_assist_deadball,attempts_ibox,att_goal_high_left,att_goal_high_right,att_goal_low_centre,att_lf_goal,goal_fastbreak,error_lead_to_goal,att_obxd_left,att_obxd_right,att_obx_left,att_pen_post,att_goal_high_centre,second_yellow,diving_save,attempts_obox,penalty_save,back_pass,att_lg_left,rescinded_red_card,backward_pass,rightside_pass,att_pen_miss,leftside_pass
1609,11053.0,Marlon Harewood,Marlon,Harewood,1979-08-25,England,England,9.0,F,Centre Striker,16,19.0,3.0,,2.0,2.0,4.0,81.0,,11.0,5.0,98.0,1.0,2.0,6.0,4.0,23.0,53.0,39.0,7.0,,,,2.0,,,,,3.0,1.0,,1.0,,4.0,3.0,2.0,,3.0,3.0,8.0,19.0,4.0,5.0,19.0,,,4.0,24.0,4.0,,,,11.0,1.0,15.0,8.0,54.0,28.0,,,,13.0,0.0,3.0,19.0,,1.0,5.0,16.0,13.0,3.0,,,,1.0,1.0,4.0,,4.0,7.0,4.0,6.0,,496.0,3.0,4.0,11.0,1.0,28.0,18.0,8.0,1.0,77.0,75.0,16.0,,8.0,9.0,49.0,7.0,21.0,3.0,2.0,26.0,,12.0,12.0,76.0,15.0,122.0,1.0,13.0,7.0,4.0,131.0,24.0,1.0,22.0,7.0,1.0,3.0,264.0,37.0,6.0,9.0,11.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,8.0,3.0,3.0,4.0,,1.0,1.0,1.0,4.0,2.0,5.0,5.0,1.0,3.0,,1.0,4.0,1.0,,3.0,1.0,1.0,,1.0,4.0,,4.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
1472,18854.0,Stephen Bywater,Stephen,Bywater,1981-06-07,England,England,13.0,G,Goalkeeper,16,48.0,1.0,,,,,174.0,3.0,,191.0,222.0,,,1.0,,18.0,164.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,,4.0,2.0,1.0,,,,4.0,5.0,2.0,24.0,,1.0,307.0,18.0,,,,18.0,,41.0,31.0,10.0,,,,,,1.0,1.0,,559.0,265.0,13.0,15.0,1620.0,,,,,46.0,45.0,16.0,2.0,328.0,325.0,,33.0,,,108.0,,72.0,2.0,27.0,,1.0,,,251.0,,386.0,4.0,,414.0,,458.0,,,,,,,894.0,,2.0,1.0,,,,1.0,95.0,45.0,,13.0,26.0,181.0,22.0,150.0,49.0,2.0,14.0,39.0,23.0,62.0,14.0,9.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
3463,4702.0,Caçapa,Cláudio Roberto,da Silva,1976-05-29,Brazil,Brazil,6.0,D,Defender,16,315.0,8.0,,,,1.0,103.0,11.0,1.0,44.0,418.0,1.0,1.0,8.0,24.0,19.0,133.0,94.0,3.0,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,2.0,,,1.0,,,,132.0,1.0,9.0,3.0,,,,9.0,5.0,35.0,79.0,98.0,52.0,1.0,64.0,0.0,,10.0,,16.0,1.0,33.0,25.0,8.0,,,,1.0,89.0,30.0,6.0,30.0,98.0,62.0,9.0,15.0,1433.0,1.0,2.0,1.0,12.0,50.0,9.0,1.0,2.0,162.0,84.0,,87.0,45.0,2.0,41.0,3.0,336.0,18.0,176.0,7.0,,,,70.0,3.0,152.0,27.0,1.0,66.0,1.0,488.0,4.0,2.0,3.0,32.0,1.0,2.0,776.0,12.0,16.0,5.0,7.0,,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2620,317527.0,Gary Cahill,Gary,Cahill,1985-12-19,England,England,24.0,D,Centre Central Defender,16,107.0,8.0,,,,3.0,55.0,11.0,1.0,18.0,162.0,,,15.0,29.0,14.0,115.0,93.0,3.0,,,,,,,,,,1.0,,,,,3.0,1.0,,,,1.0,6.0,,1.0,5.0,,1.0,2.0,53.0,4.0,1.0,5.0,,1.0,,5.0,3.0,30.0,68.0,96.0,56.0,1.0,45.0,0.0,,8.0,,13.0,,19.0,14.0,5.0,,,,,96.0,16.0,3.0,16.0,71.0,37.0,7.0,12.0,1194.0,3.0,,4.0,13.0,11.0,33.0,13.0,3.0,147.0,75.0,3.0,27.0,23.0,3.0,24.0,3.0,124.0,17.0,168.0,4.0,,1.0,1.0,61.0,8.0,104.0,29.0,1.0,42.0,,227.0,11.0,1.0,1.0,22.0,,,481.0,11.0,14.0,4.0,3.0,4.0,15.0,,,,,,,,,,,,,,,,,,,6.0,,,,,2.0,,3.0,5.0,3.0,,3.0,,4.0,,,3.0,,1.0,,,2.0,,,,1.0,,,3.0,,,,,,,,,,,,14.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
3440,315117.0,Felipe Caicedo,Felipe,Caicedo,1988-09-05,Ecuador,Ecuador,88.0,F,Striker,16,10.0,1.0,,,,2.0,54.0,,13.0,2.0,64.0,1.0,3.0,7.0,1.0,10.0,30.0,16.0,3.0,,,,,,,,,,6.0,1.0,,1.0,2.0,1.0,1.0,,2.0,1.0,4.0,10.0,,,3.0,,,1.0,8.0,2.0,1.0,,,1.0,,12.0,2.0,36.0,12.0,2.0,2.0,,12.0,0.0,1.0,10.0,,,,5.0,4.0,1.0,,,,2.0,2.0,1.0,,1.0,7.0,4.0,5.0,,210.0,,3.0,3.0,,23.0,14.0,4.0,1.0,45.0,44.0,3.0,1.0,4.0,5.0,33.0,3.0,14.0,2.0,3.0,12.0,,1.0,1.0,46.0,6.0,74.0,,14.0,4.0,,87.0,10.0,,10.0,5.0,1.0,3.0,142.0,7.0,2.0,3.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,3.0,,2.0,3.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373,98396.0,Mohammed Camara,Mohammed,Camara,1975-06-25,Guinea,Guinea,,M,Midfielder,16,3.0,,,,,,2.0,,,,5.0,,1.0,,,1.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,2.0,,4.0,3.0,,,,,0.0,,1.0,2.0,1.0,,3.0,2.0,1.0,,,,,,2.0,,2.0,,,1.0,,63.0,,,,,3.0,,1.0,,9.0,9.0,,1.0,1.0,,,,5.0,1.0,,,,2.0,2.0,2.0,,7.0,,,,,10.0,,1.0,,3.0,,1.0,22.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,162265.0,Fraizer Campbell,Fraizer,Campbell,1987-09-13,England,England,22.0,F,Centre Striker,16,2.0,,,,,,2.0,,,,4.0,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,1.0,,17.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,2.0,,,,,4.0,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,177954.0,John Carew,John,Carew,1979-09-05,Norway,Norway,11.0,F,Centre Striker,16,140.0,6.0,,2.0,2.0,128.0,377.0,,67.0,9.0,515.0,1.0,1.0,75.0,86.0,32.0,183.0,191.0,26.0,,4.0,,5.0,,,,2.0,4.0,13.0,11.0,4.0,3.0,9.0,16.0,7.0,1.0,8.0,3.0,19.0,70.0,6.0,12.0,49.0,,1.0,10.0,102.0,24.0,8.0,1.0,,24.0,1.0,99.0,10.0,330.0,166.0,9.0,5.0,,123.0,288.0,19.0,100.0,,32.0,13.0,36.0,24.0,12.0,1.0,1.0,1.0,5.0,20.0,8.0,,8.0,35.0,19.0,9.0,2.0,2567.0,10.0,17.0,36.0,7.0,180.0,116.0,85.0,1.0,553.0,533.0,55.0,6.0,41.0,45.0,240.0,27.0,171.0,12.0,29.0,77.0,,25.0,25.0,506.0,365.0,718.0,,88.0,13.0,33.0,864.0,105.0,15.0,,20.0,2.0,1.0,1382.0,131.0,36.0,13.0,24.0,33.0,18.0,5.0,,,,,,,,,,,,,,,,,,54.0,9.0,4.0,3.0,4.0,20.0,2.0,6.0,34.0,17.0,12.0,35.0,2.0,20.0,5.0,2.0,11.0,3.0,5.0,7.0,3.0,,,2.0,3.0,6.0,3.0,1.0,9.0,,,,,4.0,5.0,,,,,,,,,,,,6.0,,,,,,,,1.0,,,,,4.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
3497,14837.0,Carlos Edwards,Akhenaton Carlos,Edwards,1978-10-24,Trinidad & Tobago,Trinidad & Tobago,4.0,M,Right Winger,16,85.0,8.0,8.0,19.0,12.0,5.0,142.0,,8.0,10.0,208.0,,3.0,4.0,1.0,13.0,64.0,56.0,13.0,5.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,5.0,1.0,6.0,8.0,,2.0,7.0,1.0,,,48.0,,9.0,1.0,20.0,23.0,24.0,19.0,2.0,48.0,48.0,8.0,,,29.0,91.0,7.0,8.0,4.0,11.0,,17.0,15.0,2.0,,,,,2.0,21.0,,21.0,31.0,12.0,5.0,4.0,849.0,13.0,5.0,2.0,,9.0,96.0,35.0,2.0,151.0,141.0,18.0,13.0,17.0,6.0,75.0,18.0,92.0,15.0,18.0,15.0,15.0,65.0,51.0,115.0,14.0,244.0,9.0,10.0,22.0,2.0,271.0,8.0,7.0,2.0,27.0,,7.0,492.0,39.0,13.0,6.0,7.0,7.0,21.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,143401.0,Carlton Cole,Carlton,Cole,1983-10-12,England,England,10.0,F,Centre Striker,16,90.0,7.0,,9.0,9.0,36.0,311.0,,56.0,19.0,392.0,3.0,1.0,83.0,54.0,31.0,157.0,145.0,33.0,,3.0,1.0,6.0,,,,,1.0,18.0,5.0,1.0,1.0,16.0,7.0,3.0,,8.0,2.0,13.0,56.0,1.0,11.0,32.0,,2.0,5.0,77.0,16.0,14.0,1.0,,22.0,4.0,70.0,8.0,262.0,118.0,9.0,4.0,1.0,95.0,0.0,10.0,85.0,1.0,21.0,4.0,24.0,22.0,2.0,7.0,6.0,7.0,8.0,9.0,4.0,1.0,4.0,28.0,18.0,13.0,3.0,1895.0,9.0,31.0,19.0,,88.0,79.0,75.0,2.0,375.0,364.0,33.0,7.0,37.0,31.0,180.0,40.0,104.0,15.0,20.0,35.0,,27.0,27.0,391.0,175.0,569.0,1.0,74.0,23.0,16.0,646.0,66.0,16.0,10.0,23.0,3.0,1.0,985.0,82.0,24.0,10.0,17.0,18.0,20.0,9.0,,,,,,,,,,,,,,,,,,37.0,7.0,4.0,9.0,,11.0,,3.0,15.0,13.0,4.0,22.0,1.0,13.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,,,1.0,9.0,3.0,9.0,,3.0,,,,,1.0,2.0,9.0,33.0,24.0,3.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,
776,94885.0,Stephen Carr,Stephen,Carr,1976-08-29,Ireland,Ireland,2.0,D,Right Full Back,16,116.0,9.0,,3.0,3.0,,119.0,6.0,,11.0,232.0,,74.0,3.0,4.0,10.0,73.0,50.0,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,,2.0,,2.0,2.0,,,2.0,,,,51.0,,2.0,2.0,,8.0,1.0,6.0,4.0,18.0,19.0,27.0,10.0,,84.0,30.0,1.0,7.0,,8.0,,17.0,12.0,5.0,,,,1.0,18.0,18.0,3.0,18.0,91.0,44.0,5.0,6.0,696.0,1.0,2.0,,4.0,31.0,83.0,19.0,1.0,139.0,124.0,3.0,23.0,25.0,2.0,48.0,3.0,128.0,22.0,42.0,1.0,,9.0,9.0,101.0,,199.0,30.0,,35.0,,318.0,2.0,2.0,2.0,11.0,,95.0,520.0,9.0,4.0,1.0,,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,143184.0,Jamie Carragher,Jamie,Carragher,1978-01-28,England,England,23.0,D,Defender,16,736.0,78.0,,2.0,2.0,,349.0,45.0,,216.0,1083.0,1.0,35.0,23.0,41.0,35.0,152.0,156.0,8.0,1.0,,,2.0,,,,,,3.0,1.0,1.0,,2.0,,1.0,,1.0,,2.0,5.0,,,3.0,,,1.0,198.0,4.0,6.0,14.0,,7.0,4.0,6.0,12.0,62.0,166.0,242.0,115.0,2.0,311.0,180.0,,26.0,,34.0,,24.0,21.0,3.0,2.0,1.0,2.0,2.0,210.0,39.0,4.0,39.0,397.0,212.0,4.0,32.0,3044.0,6.0,5.0,1.0,28.0,93.0,159.0,40.0,4.0,478.0,309.0,6.0,124.0,68.0,4.0,169.0,11.0,771.0,151.0,411.0,7.0,,11.0,11.0,349.0,,595.0,168.0,1.0,378.0,,1355.0,9.0,3.0,1.0,95.0,1.0,44.0,2031.0,16.0,26.0,19.0,4.0,3.0,60.0,4.0,,,,,,1.0,,,,,,,,,,,,3.0,1.0,,,,1.0,,1.0,2.0,3.0,,3.0,,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,37.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,4242.0,Michael Carrick,Michael,Carrick,1981-07-28,England,England,16.0,M,Centre Central Midfielder,16,562.0,114.0,3.0,10.0,7.0,4.0,767.0,6.0,27.0,142.0,1319.0,7.0,6.0,9.0,,31.0,114.0,149.0,32.0,4.0,1.0,1.0,3.0,,,,,,4.0,2.0,1.0,,6.0,1.0,4.0,2.0,7.0,2.0,15.0,22.0,2.0,3.0,16.0,,1.0,,218.0,7.0,25.0,11.0,13.0,8.0,8.0,35.0,6.0,83.0,132.0,30.0,13.0,,367.0,128.0,2.0,13.0,1.0,24.0,2.0,14.0,13.0,1.0,2.0,2.0,2.0,2.0,32.0,46.0,1.0,46.0,301.0,203.0,4.0,9.0,2199.0,17.0,21.0,6.0,8.0,159.0,155.0,72.0,1.0,375.0,332.0,32.0,44.0,142.0,10.0,381.0,38.0,604.0,200.0,73.0,15.0,12.0,29.0,17.0,554.0,9.0,1010.0,29.0,29.0,209.0,1.0,1585.0,23.0,4.0,7.0,94.0,8.0,6.0,1954.0,31.0,26.0,21.0,12.0,13.0,75.0,2.0,,,,,,,,,,,,,,,,,,6.0,,2.0,,1.0,1.0,,1.0,2.0,3.0,,3.0,,2.0,,,,,3.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2112,14928.0,Roy Carroll,Roy,Carroll,1977-09-30,Northern Ireland,Northern Ireland,1.0,G,Goalkeeper,16,30.0,1.0,,,,,75.0,,,83.0,105.0,,,,,14.0,152.0,86.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,188.0,1.0,1.0,1.0,,,,,3.0,2.0,6.0,13.0,,1.0,242.0,0.0,,1.0,,14.0,,38.0,32.0,6.0,1.0,,1.0,,,1.0,1.0,1.0,424.0,113.0,11.0,17.0,1260.0,,1.0,,,17.0,62.0,26.0,2.0,353.0,351.0,,26.0,,1.0,39.0,1.0,57.0,1.0,15.0,,,,,206.0,,308.0,1.0,,325.0,,365.0,2.0,,,,,,731.0,1.0,5.0,,,1.0,,,46.0,35.0,2.0,7.0,36.0,142.0,28.0,134.0,36.0,2.0,8.0,41.0,22.0,62.0,12.0,7.0,29.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,23.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
1175,94904.0,Lee Carsley,Lee,Carsley,1974-02-28,Ireland,Ireland,26.0,M,Centre Defensive Midfielder,16,361.0,27.0,,5.0,5.0,6.0,391.0,6.0,10.0,71.0,747.0,1.0,,23.0,34.0,34.0,186.0,214.0,12.0,1.0,3.0,,2.0,,1.0,1.0,2.0,,2.0,5.0,,5.0,5.0,7.0,6.0,1.0,17.0,3.0,26.0,25.0,1.0,5.0,28.0,,,1.0,234.0,6.0,27.0,12.0,,7.0,7.0,23.0,8.0,111.0,129.0,75.0,35.0,1.0,242.0,296.0,6.0,40.0,,33.0,1.0,28.0,24.0,4.0,4.0,2.0,4.0,5.0,75.0,59.0,3.0,57.0,188.0,89.0,8.0,18.0,2870.0,4.0,13.0,6.0,14.0,112.0,152.0,35.0,2.0,377.0,289.0,33.0,59.0,142.0,22.0,174.0,17.0,396.0,76.0,163.0,6.0,,14.0,14.0,331.0,18.0,611.0,33.0,11.0,128.0,1.0,993.0,34.0,5.0,1.0,71.0,1.0,,1442.0,57.0,21.0,18.0,3.0,7.0,54.0,6.0,,,,,,,,,,,,,,,,,,5.0,2.0,,1.0,,4.0,,,4.0,,,5.0,,2.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,3.0,,,,,2.0,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2250,282078.0,Scott Carson,Scott,Carson,1985-09-03,England,England,33.0,G,Goalkeeper,16,87.0,,,,,,180.0,6.0,1.0,207.0,267.0,,,,1.0,35.0,243.0,220.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0,,2.0,9.0,,,,,10.0,3.0,7.0,31.0,,1.0,498.0,0.0,,2.0,,35.0,,45.0,33.0,12.0,2.0,,2.0,,,,,,806.0,288.0,9.0,20.0,3126.0,1.0,4.0,,,71.0,32.0,32.0,2.0,586.0,584.0,,48.0,1.0,,119.0,5.0,131.0,,33.0,1.0,,,,354.0,,499.0,14.0,2.0,554.0,,630.0,,,,1.0,,,1362.0,3.0,3.0,16.0,1.0,2.0,1.0,1.0,126.0,84.0,2.0,17.0,32.0,336.0,32.0,229.0,84.0,3.0,11.0,45.0,36.0,80.0,18.0,11.0,37.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,
3355,4544.0,Matthew Cassidy,Matthew,Cassidy,1988-10-02,England,England,36.0,M,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,105682.0,Nery Castillo,Nery,Castillo,1984-06-13,Mexico,Mexico,11.0,F,Left/Right Winger,16,29.0,4.0,,2.0,2.0,1.0,65.0,,5.0,3.0,92.0,,1.0,1.0,,7.0,37.0,19.0,4.0,,,,,,,,,,6.0,1.0,,,,1.0,2.0,,,2.0,4.0,7.0,,,1.0,,,,15.0,3.0,2.0,,,1.0,2.0,9.0,1.0,25.0,13.0,,,,14.0,0.0,,1.0,,2.0,,11.0,9.0,2.0,,,,,,1.0,,1.0,6.0,6.0,5.0,,293.0,2.0,2.0,2.0,,11.0,20.0,7.0,1.0,41.0,40.0,6.0,2.0,7.0,2.0,39.0,4.0,32.0,6.0,1.0,19.0,,3.0,3.0,50.0,2.0,81.0,,5.0,7.0,3.0,110.0,7.0,2.0,5.0,5.0,,1.0,162.0,5.0,1.0,1.0,7.0,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,1.0,,2.0,,,2.0,,,2.0,,,,,,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,15257.0,Craig Cathcart,Craig,Cathcart,1989-02-06,Northern Ireland,Northern Ireland,15.0,D,Centre Central Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,5473.0,Lee Cattermole,Lee,Cattermole,1988-03-21,England,England,6.0,M,Centre Defensive Midfielder,16,149.0,15.0,,2.0,2.0,1.0,141.0,,7.0,43.0,288.0,2.0,,6.0,5.0,24.0,81.0,81.0,4.0,,,,1.0,,,,,1.0,3.0,,,1.0,1.0,3.0,3.0,,3.0,1.0,7.0,11.0,1.0,1.0,8.0,,,1.0,76.0,4.0,12.0,2.0,,4.0,5.0,22.0,8.0,67.0,63.0,12.0,3.0,,83.0,0.0,3.0,21.0,,10.0,1.0,19.0,14.0,5.0,,,,,8.0,38.0,4.0,38.0,69.0,30.0,11.0,4.0,989.0,2.0,2.0,3.0,3.0,47.0,81.0,20.0,,153.0,137.0,11.0,15.0,50.0,5.0,63.0,4.0,167.0,33.0,28.0,6.0,,9.0,9.0,120.0,7.0,228.0,9.0,8.0,66.0,,386.0,12.0,5.0,14.0,44.0,2.0,,576.0,21.0,14.0,5.0,,6.0,34.0,5.0,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,4.0,15.0,6.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
2651,266361.0,Petr Cech,Petr,Cech,1982-05-20,Czech Republic,Czech Republic,1.0,G,Goalkeeper,16,159.0,1.0,,,,,115.0,,,158.0,274.0,,,,1.0,26.0,163.0,155.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,,,14.0,,,,,8.0,,6.0,25.0,1.0,1.0,336.0,26.0,,,,26.0,,17.0,16.0,1.0,,,,,1.0,1.0,1.0,1.0,564.0,191.0,3.0,14.0,2314.0,1.0,3.0,,1.0,66.0,38.0,23.0,2.0,412.0,409.0,,59.0,,,75.0,4.0,183.0,1.0,28.0,1.0,,,,249.0,,369.0,3.0,,427.0,,552.0,,1.0,,,,,1120.0,1.0,4.0,15.0,1.0,,,,111.0,116.0,3.0,12.0,22.0,233.0,41.0,201.0,117.0,2.0,13.0,37.0,24.0,61.0,20.0,6.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,26.0,,,,,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
2799,177406.0,Radek Cerny,Radek,Cerny,1974-02-18,Czech Republic,Czech Republic,24.0,G,Goalkeeper,16,63.0,4.0,,,,,41.0,,,53.0,104.0,,,1.0,,13.0,93.0,88.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,,,4.0,,,,,6.0,1.0,2.0,10.0,,,120.0,0.0,,,,13.0,,14.0,9.0,5.0,1.0,,1.0,,,,,,269.0,85.0,4.0,7.0,1170.0,,2.0,,,24.0,23.0,7.0,,213.0,207.0,,18.0,,,26.0,2.0,82.0,4.0,16.0,,,,,95.0,,153.0,,,177.0,,235.0,,,,,,,549.0,1.0,2.0,3.0,,,,1.0,60.0,63.0,1.0,8.0,17.0,131.0,17.0,101.0,67.0,,5.0,29.0,15.0,44.0,13.0,5.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
