id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,backward_pass,ball_recovery,blocked_cross,challenge_lost,crosses_18yardplus,dispossessed,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,successful_final_third_passes,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_long_balls,total_pass,total_sub_on,total_tackle,total_throws,touches,was_fouled,won_contest,won_tackle,yellow_card,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,accurate_layoffs,accurate_through_ball,att_assist_openplay,att_bx_centre,att_bx_right,att_cmiss_high,att_goal_high_left,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_blocked,att_obox_miss,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_right,big_chance_missed,blocked_scoring_att,clean_sheet,crosses_18yard,draws,fouled_final_third,foul_throw_in,freekick_cross,goals,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,interception,interceptions_in_box,interception_won,last_man_tackle,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,overrun,shot_off_target,six_yard_block,total_att_assist,total_flick_on,total_layoffs,total_offside,total_scoring_att,total_through_ball,turnover,unsuccessful_touch,wins,won_corners,accurate_flick_on,att_cmiss_right,att_miss_right,att_obox_target,big_chance_created,total_sub_off,att_assist_setplay,att_bx_left,att_setpiece,error_lead_to_shot,shield_ball_oop,att_freekick_miss,att_freekick_total,att_goal_low_centre,att_hd_target,att_hd_total,att_rf_goal,att_sv_low_left,big_chance_scored,corner_taken,goal_assist_setplay,penalty_conceded,att_hd_miss,clearance_off_line,error_lead_to_goal,red_card,saves,accurate_keeper_sweeper,att_sv_high_centre,total_keeper_sweeper,accurate_corners_intobox,accurate_pull_back,att_fastbreak,att_goal_low_right,att_hd_goal,att_lf_target,att_miss_high_left,shot_fastbreak,total_corners_intobox,total_fastbreak,total_pull_back,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,stand_catch,stand_save,total_high_claim,att_cmiss_left,hit_woodwork,att_goal_low_left,att_goal_high_right,att_ibox_post,att_post_left,att_sv_high_left,post_scoring_att,att_cmiss_high_right,att_freekick_goal,att_freekick_target,att_obox_goal,att_obox_post,att_obx_left,att_pen_goal,att_obp_goal,own_goals,att_lg_centre,att_post_high,penalty_save,att_goal_high_centre,att_sv_high_right,dangerous_play,goal_assist_deadball,att_post_right,goal_fastbreak,att_cmiss_high_left,penalty_won,head_pass,open_play_pass,successful_open_play_pass,att_hd_post,att_obxd_right,att_pen_miss,second_yellow,att_rf_miss,att_pen_target,att_obx_right,attempts_obox,att_obxd_left,attempts_ibox,touches_in_opp_box,att_lg_left,att_lg_right,att_freekick_post,att_lf_miss,back_pass,att_pen_post
2417,153033.0,Cesc Fàbregas,Cesc,Fàbregas,1987-05-04,Spain,Spain,4.0,M,Centre Central Midfielder,19,358.0,89.0,938.0,2.0,78.0,1287.0,11.0,10.0,4.0,25.0,129.0,99.0,158.0,129.0,2.0,27.0,7.0,59.0,141.0,123.0,2.0,7.0,1.0,317.0,0.0,26.0,629.0,22.0,20.0,18.0,2.0,10.0,379.0,212.0,160.0,4.0,3.0,1887.0,,193.0,210.0,159.0,5.0,515.0,502.0,12.0,38.0,79.0,432.0,548.0,397.0,181.0,20.0,44.0,55.0,34.0,773.0,1256.0,15.0,131.0,1598.0,3.0,41.0,12.0,2039.0,54.0,24.0,28.0,5.0,9.0,6.0,2.0,115.0,38.0,55.0,26.0,3.0,1.0,1.0,10.0,2.0,9.0,15.0,,8.0,4.0,5.0,8.0,11.0,14.0,32.0,58.0,17.0,60.0,6.0,8.0,8.0,21.0,5.0,15.0,6.0,22.0,1.0,12.0,3.0,3.0,11.0,10.0,10.0,1.0,25.0,,21.0,,28.0,44.0,25.0,4.0,5.0,25.0,,72.0,17.0,121.0,4.0,71.0,110.0,36.0,36.0,15.0,25.0,11.0,1.0,5.0,7.0,14.0,8.0,6.0,5.0,,,,,4.0,1.0,2.0,3.0,3.0,6.0,1.0,27.0,1.0,,1.0,1.0,,,,,1.0,,3.0,1.0,3.0,,,3.0,1.0,3.0,21.0,4.0,3.0,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,1.0,2.0,1.0,2.0,,,,1.0,1.0,,,,,2.0,,,,,,,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,
2172,94900.0,Keith Fahey,Keith,Fahey,1983-01-15,Ireland,Ireland,18.0,M,Left/Centre Central Midfielder,19,220.0,15.0,288.0,4.0,28.0,499.0,2.0,12.0,12.0,24.0,192.0,130.0,151.0,65.0,7.0,11.0,20.0,19.0,57.0,51.0,7.0,10.0,7.0,105.0,396.0,7.0,185.0,19.0,33.0,27.0,6.0,13.0,110.0,56.0,23.0,10.0,5.0,1521.0,,162.0,59.0,34.0,3.0,237.0,225.0,1.0,29.0,35.0,183.0,134.0,248.0,36.0,22.0,18.0,46.0,40.0,208.0,427.0,23.0,53.0,629.0,5.0,17.0,2.0,890.0,12.0,10.0,12.0,2.0,9.0,8.0,,22.0,,4.0,3.0,,,,2.0,1.0,,1.0,,3.0,1.0,3.0,6.0,9.0,11.0,26.0,22.0,6.0,27.0,2.0,1.0,1.0,11.0,3.0,20.0,8.0,2.0,,,1.0,1.0,1.0,1.0,,,42.0,,32.0,,3.0,3.0,8.0,2.0,6.0,11.0,,6.0,13.0,22.0,2.0,30.0,2.0,24.0,24.0,6.0,13.0,6.0,,1.0,6.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,,,,,,1.0,2.0,,8.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,8128.0,Julien Faubert,Julien,Faubert,1983-08-01,France,France,22.0,D,Right Full Back,19,51.0,13.0,75.0,1.0,10.0,122.0,45.0,7.0,2.0,9.0,84.0,40.0,12.0,24.0,10.0,3.0,10.0,5.0,25.0,17.0,10.0,7.0,3.0,59.0,119.0,7.0,114.0,7.0,18.0,18.0,,8.0,53.0,53.0,28.0,7.0,8.0,612.0,,,58.0,22.0,2.0,127.0,117.0,2.0,19.0,3.0,9.0,40.0,70.0,27.0,17.0,7.0,22.0,22.0,72.0,140.0,14.0,26.0,188.0,2.0,8.0,63.0,361.0,3.0,4.0,8.0,2.0,4.0,4.0,1.0,1.0,,6.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,,1.0,1.0,,9.0,2.0,,,3.0,,,,,,,17.0,3.0,12.0,,5.0,1.0,1.0,1.0,,1.0,,6.0,1.0,1.0,2.0,3.0,,6.0,6.0,,3.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,6727.0,Marouane Fellaini,Marouane,Fellaini,1987-11-22,Belgium,Belgium,27.0,M,Centre Attacking Midfielder,19,324.0,16.0,455.0,4.0,56.0,777.0,2.0,52.0,71.0,20.0,135.0,111.0,118.0,145.0,1.0,24.0,4.0,39.0,154.0,182.0,1.0,23.0,13.0,128.0,82.0,37.0,364.0,19.0,24.0,22.0,2.0,43.0,281.0,148.0,100.0,6.0,8.0,1654.0,,135.0,110.0,21.0,2.0,324.0,291.0,3.0,58.0,77.0,241.0,211.0,389.0,27.0,62.0,27.0,10.0,10.0,309.0,625.0,16.0,69.0,1004.0,1.0,67.0,2.0,1335.0,23.0,21.0,48.0,3.0,2.0,2.0,,31.0,2.0,16.0,10.0,1.0,2.0,,3.0,1.0,9.0,3.0,,9.0,4.0,3.0,3.0,2.0,6.0,8.0,15.0,,10.0,1.0,1.0,4.0,5.0,3.0,6.0,9.0,3.0,,,1.0,1.0,2.0,,2.0,4.0,33.0,3.0,24.0,,5.0,13.0,5.0,5.0,2.0,15.0,,18.0,41.0,32.0,6.0,25.0,3.0,22.0,22.0,5.0,5.0,15.0,1.0,2.0,1.0,3.0,2.0,,1.0,2.0,2.0,,,,,2.0,6.0,1.0,,,,,,4.0,,1.0,1.0,,,2.0,,,,,,,2.0,3.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
3875,20285.0,Femi Orenuga,Kenny Oluwafemi,Orenuga,1993-03-18,England,England,,M,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,54994.0,Rio Ferdinand,Rio,Ferdinand,1978-11-07,England,England,5.0,D,Defender,19,537.0,46.0,212.0,12.0,110.0,749.0,1.0,13.0,40.0,19.0,115.0,109.0,72.0,82.0,5.0,3.0,,3.0,24.0,77.0,5.0,61.0,35.0,106.0,0.0,3.0,373.0,19.0,13.0,12.0,1.0,75.0,301.0,233.0,138.0,1.0,18.0,1710.0,7.0,24.0,108.0,8.0,1.0,231.0,168.0,2.0,57.0,23.0,162.0,60.0,586.0,76.0,124.0,5.0,,,114.0,322.0,57.0,158.0,908.0,,25.0,1.0,1139.0,9.0,3.0,20.0,,,,,1.0,1.0,3.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,8.0,,7.0,,,,,,,,,,49.0,6.0,42.0,2.0,,4.0,1.0,8.0,,,,4.0,2.0,1.0,,1.0,2.0,3.0,3.0,11.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4167,282267.0,Shane Ferguson,Shane,Ferguson,1991-07-12,Northern Ireland,Northern Ireland,17.0,M,Left Winger,19,30.0,3.0,58.0,3.0,3.0,87.0,18.0,3.0,1.0,7.0,32.0,19.0,27.0,15.0,1.0,1.0,1.0,3.0,11.0,19.0,1.0,4.0,3.0,18.0,0.0,4.0,47.0,3.0,7.0,6.0,1.0,3.0,4.0,16.0,6.0,3.0,,309.0,1.0,59.0,,6.0,,42.0,42.0,1.0,8.0,6.0,33.0,32.0,35.0,8.0,4.0,6.0,12.0,12.0,43.0,88.0,12.0,8.0,111.0,4.0,6.0,19.0,176.0,6.0,6.0,4.0,,1.0,1.0,,3.0,,2.0,1.0,,,,,,1.0,1.0,,2.0,,1.0,,,,1.0,3.0,1.0,1.0,,2.0,,,,11.0,2.0,2.0,,,,,,,,,4.0,1.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,2.0,,3.0,,3.0,,2.0,2.0,2.0,4.0,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340,307091.0,Frank Fielding,Frank,Fielding,1988-04-04,England,England,12.0,G,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,154572.0,Maynor Figueroa,Maynor,Figueroa,1983-05-02,Honduras,Honduras,15.0,D,Left Full Back,19,370.0,42.0,558.0,19.0,69.0,912.0,260.0,37.0,32.0,33.0,258.0,162.0,159.0,155.0,19.0,28.0,23.0,15.0,140.0,167.0,19.0,79.0,41.0,386.0,105.0,39.0,669.0,32.0,49.0,43.0,6.0,69.0,31.0,392.0,160.0,12.0,24.0,2812.0,5.0,464.0,37.0,49.0,3.0,641.0,578.0,3.0,106.0,46.0,443.0,277.0,458.0,125.0,142.0,40.0,58.0,58.0,487.0,902.0,134.0,222.0,1302.0,1.0,86.0,328.0,2159.0,30.0,19.0,59.0,11.0,16.0,16.0,,,,16.0,1.0,,,,,,2.0,1.0,,16.0,3.0,2.0,1.0,5.0,7.0,13.0,15.0,,3.0,,,1.0,5.0,5.0,35.0,15.0,3.0,2.0,,1.0,1.0,2.0,1.0,2.0,,70.0,3.0,61.0,3.0,8.0,10.0,5.0,8.0,5.0,9.0,,18.0,3.0,,1.0,19.0,3.0,23.0,23.0,6.0,10.0,2.0,,2.0,3.0,4.0,4.0,,2.0,,2.0,6.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
4236,42321.0,Calum Flanagan,Calum,Flanagan,1991-12-30,England,England,6.0,D,Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,156961.0,Darren Fletcher,Darren,Fletcher,1984-02-01,Scotland,Scotland,,M,Centre Central Midfielder,19,462.0,66.0,729.0,5.0,119.0,1177.0,10.0,13.0,19.0,26.0,170.0,140.0,151.0,152.0,3.0,25.0,22.0,25.0,95.0,73.0,3.0,13.0,8.0,238.0,108.0,19.0,445.0,24.0,25.0,22.0,3.0,17.0,473.0,198.0,140.0,3.0,6.0,2108.0,,126.0,258.0,52.0,3.0,350.0,335.0,7.0,59.0,86.0,324.0,363.0,504.0,117.0,28.0,19.0,50.0,49.0,474.0,939.0,20.0,156.0,1393.0,2.0,29.0,11.0,1679.0,19.0,6.0,27.0,3.0,14.0,13.0,2.0,52.0,1.0,21.0,3.0,2.0,1.0,,3.0,2.0,,2.0,,2.0,1.0,1.0,,5.0,2.0,10.0,11.0,2.0,14.0,1.0,1.0,,8.0,9.0,25.0,8.0,2.0,,2.0,2.0,2.0,6.0,4.0,6.0,,38.0,1.0,32.0,1.0,8.0,19.0,7.0,7.0,,2.0,1.0,27.0,15.0,53.0,1.0,17.0,12.0,35.0,35.0,15.0,10.0,3.0,,,3.0,4.0,2.0,,,1.0,,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,1.0,,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3881,186711.0,Wes Foderingham,Wes,Foderingham,1991-01-14,England,England,18.0,G,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3993,91143.0,Kevin Foley,Kevin,Foley,1984-11-01,Ireland,Ireland,,D,Right Full Back,19,493.0,80.0,622.0,20.0,85.0,1095.0,195.0,18.0,14.0,33.0,237.0,208.0,168.0,151.0,7.0,8.0,46.0,15.0,61.0,77.0,7.0,39.0,17.0,350.0,70.0,15.0,667.0,30.0,48.0,38.0,10.0,36.0,492.0,289.0,142.0,16.0,10.0,2728.0,2.0,65.0,447.0,95.0,4.0,543.0,504.0,4.0,95.0,52.0,118.0,350.0,561.0,173.0,78.0,15.0,91.0,91.0,549.0,975.0,93.0,189.0,1445.0,3.0,35.0,230.0,2051.0,18.0,10.0,28.0,3.0,20.0,20.0,,50.0,2.0,18.0,6.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,4.0,2.0,,,2.0,1.0,3.0,4.0,,4.0,1.0,,1.0,4.0,4.0,45.0,6.0,4.0,1.0,,2.0,2.0,2.0,1.0,2.0,,63.0,3.0,55.0,1.0,10.0,10.0,3.0,6.0,1.0,3.0,,20.0,14.0,54.0,,10.0,3.0,20.0,20.0,11.0,16.0,6.0,,1.0,,2.0,3.0,,,1.0,1.0,,,,,,2.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4056,109253.0,Mauro Formica,Mauro,Formica,1988-04-04,Argentina,Argentina,33.0,M,Left/Centre/Right Attacking Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,55675.0,Harry Forrester,Harry,Forrester,1991-01-02,England,England,11.0,M,Left/Centre/Right Attacking Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,274840.0,Adam Forshaw,Adam,Forshaw,1991-10-08,England,England,,M,Centre Central Midfielder,19,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,1.0,0.0,,1.0,,,,,,1.0,,,,1.0,7.0,,,1.0,,,2.0,2.0,,,,,1.0,,1.0,1.0,,,,2.0,2.0,,,2.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,312587.0,Fraser Forster,Fraser,Forster,1988-03-17,England,England,20.0,G,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,139201.0,Marc-Antoine Fortuné,Marc-Antoine,Fortuné,1981-07-02,France,France,32.0,F,Centre Striker,19,44.0,2.0,171.0,2.0,8.0,213.0,1.0,30.0,27.0,25.0,106.0,70.0,89.0,30.0,1.0,6.0,3.0,36.0,114.0,62.0,,3.0,3.0,26.0,0.0,16.0,76.0,14.0,24.0,22.0,2.0,5.0,53.0,14.0,10.0,9.0,1.0,1114.0,,51.0,49.0,15.0,3.0,174.0,171.0,7.0,6.0,17.0,51.0,86.0,48.0,3.0,5.0,36.0,15.0,15.0,124.0,236.0,3.0,10.0,269.0,11.0,10.0,1.0,460.0,16.0,9.0,9.0,,2.0,2.0,,32.0,,8.0,5.0,9.0,1.0,,3.0,2.0,5.0,9.0,,6.0,1.0,,3.0,,1.0,3.0,19.0,6.0,14.0,4.0,2.0,3.0,3.0,,12.0,9.0,9.0,,,2.0,1.0,1.0,1.0,1.0,1.0,6.0,,4.0,,4.0,5.0,12.0,,5.0,8.0,,9.0,29.0,37.0,24.0,23.0,2.0,34.0,34.0,7.0,18.0,6.0,1.0,2.0,1.0,,11.0,,1.0,1.0,1.0,2.0,,,,,3.0,1.0,4.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,2.0,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
2932,130759.0,Ben Foster,Ben,Foster,1983-04-03,England,England,1.0,G,Goalkeeper,19,116.0,2.0,277.0,215.0,302.0,393.0,,1.0,6.0,38.0,396.0,286.0,,524.0,1.0,4.0,,1.0,7.0,20.0,1.0,33.0,,921.0,38.0,3.0,969.0,38.0,55.0,44.0,11.0,,29.0,1271.0,405.0,15.0,38.0,3371.0,,118.0,121.0,100.0,5.0,927.0,925.0,,77.0,,38.0,206.0,154.0,3.0,35.0,4.0,,,670.0,882.0,673.0,932.0,1036.0,,2.0,,2137.0,5.0,4.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,15.0,,,,,,,,,,,,,,2.0,,,,,,,2.0,,2.0,,,,,,8.0,7.0,,,,,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,1.0,,,3.0,,170.0,19.0,,24.0,,,,,,,,,,,,146.0,134.0,3.0,17.0,41.0,90.0,3.0,409.0,61.0,386.0,141.0,6.0,21.0,90.0,79.0,26.0,8.0,68.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
4073,5648.0,Kingsley Francis-Reynolds,Kingsley,Francis-Reynolds,1992-10-28,England,England,,M,Right Winger,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958,314640.0,Ryan Fredericks,Ryan,Fredericks,1992-10-10,England,England,,D,Right Wing Back,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320,315649.0,Luke Freeman,Luke,Freeman,1992-03-22,England,England,,M,Left Attacking Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,6178.0,Brad Friedel,Brad,Friedel,1971-05-18,United States,United States,24.0,G,Goalkeeper,19,142.0,6.0,116.0,102.0,145.0,258.0,,1.0,2.0,38.0,357.0,244.0,,402.0,,2.0,,,3.0,9.0,,29.0,,195.0,38.0,,469.0,38.0,59.0,52.0,7.0,,53.0,716.0,240.0,14.0,25.0,3420.0,,58.0,39.0,6.0,4.0,527.0,527.0,,59.0,,48.0,43.0,178.0,6.0,29.0,,,,155.0,392.0,340.0,451.0,570.0,,,,1437.0,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,12.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,105.0,9.0,,10.0,,,,,,,,,,,,175.0,198.0,3.0,14.0,25.0,55.0,2.0,377.0,28.0,315.0,205.0,4.0,25.0,67.0,38.0,12.0,4.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,9846.0,Emmanuel Frimpong,Emmanuel,Frimpong,1992-01-10,Ghana,Ghana,15.0,M,Centre Central Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3964,18770.0,Matt Fry,Matt,Fry,1990-09-26,England,England,6.0,D,Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
