id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,formation_place,accurate_back_zone_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_fastbreak,att_freekick_miss,att_freekick_total,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obxd_left,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_centre,att_sv_low_left,att_sv_low_right,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,draws,duel_lost,duel_won,effective_clearance,final_third_entries,fouled_final_third,fouls,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_openplay,goal_fastbreak,hand_ball,head_pass,interception,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,shot_fastbreak,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,total_att_assist,total_back_zone_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_fwd_zone_pass,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_corners_intobox,freekick_cross,goal_assist_deadball,goal_assist_setplay,interceptions_in_box,total_corners_intobox,attempts_ibox,attempts_obox,att_cmiss_high_right,att_corner,att_goal_high_left,att_ibox_post,att_lg_left,att_obx_left,att_pen_goal,att_pen_target,att_post_right,hit_woodwork,penalty_won,post_scoring_att,touches_in_opp_box,accurate_freekick_cross,accurate_goal_kicks,clearance_off_line,goal_kicks,att_goal_high_centre,att_lg_centre,penalty_conceded,att_cmiss_high_left,att_hd_post,att_post_high,dangerous_play,own_goals,red_card,total_chipped_pass,att_post_left,att_freekick_target,att_obox_post,second_yellow,att_obx_right,accurate_keeper_throws,ball_recovery,dive_catch,dive_save,good_high_claim,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,att_lg_right,last_man_tackle,att_obxd_right,att_freekick_goal,att_pen_post,back_pass,att_pen_miss,unsuccessful_touch,leftside_pass,att_obp_goal,fwd_pass,att_freekick_post,rescinded_red_card,accurate_chipped_pass,rightside_pass
35,2472.0,Ugo Ehiogu,Ugo,Ehiogu,1972-11-03,England,England,,D,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,110519.0,Lee Young-Pyo,Young-Pyo,Lee,1977-04-23,South Korea,South Korea,12.0,D,Left/Right Full Back,15,55.0,272.0,8.0,8.0,297.0,29.0,561.0,235.0,12.0,8.0,21.0,117.0,111.0,8.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,2.0,,1.0,2.0,,1.0,,4.0,1.0,,5.0,8.0,,1.0,6.0,,,,,1.0,1.0,,1.0,29.0,2.0,,40.0,12.0,3.0,73.0,124.0,69.0,126.0,9.0,14.0,20.0,,29.0,18.0,11.0,,,,,,2.0,14.0,14.0,166.0,92.0,8.0,10.0,1768.0,7.0,3.0,2.0,18.0,4.0,180.0,54.0,28.0,4.0,288.0,268.0,,5.0,1.0,126.0,17.0,10.0,324.0,89.0,31.0,52.0,52.0,,182.0,448.0,61.0,,720.0,8.0,4.0,1.0,73.0,277.0,1315.0,37.0,30.0,10.0,13.0,6.0,59.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,2673.0,Sylvain Legwinski,Sylvain,Legwinski,1973-06-10,France,France,,M,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,3131.0,Jens Lehmann,Jens,Lehmann,1969-11-10,Germany,Germany,13.0,G,Goalkeeper,15,36.0,240.0,,,97.0,145.0,337.0,1.0,1.0,2.0,36.0,200.0,171.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,10.0,1.0,23.0,41.0,207.0,,1.0,36.0,,35.0,26.0,9.0,,1.0,,,1.0,,1.0,1.0,529.0,177.0,8.0,15.0,3240.0,1.0,1.0,,29.0,,31.0,41.0,13.0,3.0,419.0,412.0,,,,40.0,13.0,2.0,279.0,48.0,1.0,,,,154.0,295.0,362.0,,574.0,,,,2.0,1.0,1152.0,2.0,18.0,18.0,1.0,,2.0,8.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,165.0,,337.0,,,,,,,,,,,,,,,,275.0,77.0,25.0,32.0,77.0,280.0,3.0,,27.0,53.0,35.0,87.0,22.0,7.0,88.0,,,,,,,,,,,,,,,
2668,6404.0,Mikele Leigertwood,Mikele,Leigertwood,1982-11-12,Antigua & Barbuda,Antigua & Barbuda,8.0,M,Centre Defensive Midfielder,15,82.0,128.0,3.0,3.0,226.0,53.0,351.0,1.0,13.0,14.0,19.0,118.0,102.0,10.0,1.0,3.0,,1.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,3.0,,,1.0,9.0,5.0,,,7.0,2.0,4.0,,11.0,4.0,,16.0,23.0,,3.0,13.0,,1.0,1.0,,1.0,1.0,,5.0,46.0,4.0,1.0,2.0,5.0,5.0,102.0,101.0,17.0,150.0,1.0,30.0,16.0,,19.0,13.0,6.0,,1.0,1.0,,2.0,12.0,12.0,12.0,133.0,55.0,10.0,5.0,1411.0,6.0,6.0,4.0,46.0,2.0,85.0,74.0,32.0,1.0,234.0,224.0,1.0,14.0,,105.0,22.0,12.0,170.0,27.0,23.0,8.0,7.0,1.0,214.0,389.0,97.0,,551.0,23.0,2.0,3.0,64.0,4.0,737.0,21.0,15.0,4.0,8.0,7.0,50.0,3.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,288361.0,Aaron Lennon,Aaron,Lennon,1987-04-16,England,England,17.0,M,Right Winger,15,178.0,130.0,18.0,17.0,319.0,16.0,431.0,15.0,5.0,,26.0,149.0,144.0,35.0,2.0,10.0,2.0,1.0,,2.0,1.0,6.0,1.0,1.0,,1.0,2.0,,,,,,3.0,3.0,1.0,6.0,3.0,2.0,7.0,1.0,1.0,,3.0,1.0,3.0,,5.0,1.0,,9.0,21.0,,5.0,15.0,,2.0,,,3.0,1.0,1.0,6.0,54.0,3.0,13.0,74.0,12.0,6.0,117.0,112.0,9.0,52.0,19.0,6.0,22.0,3.0,36.0,25.0,11.0,3.0,7.0,7.0,2.0,1.0,,10.0,10.0,34.0,16.0,6.0,5.0,1977.0,22.0,22.0,10.0,18.0,2.0,72.0,102.0,45.0,5.0,259.0,250.0,6.0,6.0,,171.0,16.0,44.0,148.0,18.0,103.0,98.0,89.0,6.0,238.0,491.0,30.0,6.0,541.0,22.0,6.0,4.0,33.0,15.0,927.0,60.0,29.0,14.0,50.0,21.0,26.0,,1.0,3.0,,,1.0,9.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,266152.0,Joleon Lescott,Joleon,Lescott,1982-08-16,England,England,,D,Left/Right Central Defender,15,159.0,449.0,6.0,6.0,266.0,90.0,709.0,132.0,31.0,60.0,38.0,262.0,305.0,10.0,2.0,8.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,8.0,2.0,12.0,1.0,2.0,9.0,4.0,1.0,1.0,4.0,1.0,,2.0,5.0,1.0,,,,,,,7.0,,1.0,1.0,3.0,2.0,,,1.0,1.0,,1.0,41.0,13.0,,29.0,12.0,13.0,120.0,209.0,197.0,241.0,3.0,41.0,36.0,2.0,36.0,24.0,12.0,2.0,1.0,1.0,,1.0,,47.0,47.0,347.0,148.0,10.0,45.0,3316.0,7.0,6.0,6.0,,19.0,189.0,26.0,60.0,2.0,555.0,490.0,,10.0,,115.0,,13.0,585.0,262.0,21.0,41.0,41.0,,260.0,543.0,195.0,4.0,1087.0,17.0,1.0,2.0,96.0,196.0,1827.0,35.0,40.0,15.0,13.0,13.0,80.0,2.0,,,,,5.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,19263.0,Craig Lindfield,Craig,Lindfield,1988-09-07,England,England,,F,Forward,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,261158.0,Kevin Lisbie,Kevin,Lisbie,1978-10-17,England,Jamaica,10.0,F,Centre Striker,15,7.0,6.0,,,31.0,2.0,37.0,,4.0,2.0,8.0,26.0,20.0,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,,2.0,1.0,,2.0,6.0,,1.0,4.0,,,,,,1.0,1.0,1.0,7.0,,,4.0,,3.0,16.0,8.0,3.0,4.0,1.0,3.0,1.0,,3.0,2.0,1.0,,,,,,,,,1.0,1.0,4.0,1.0,184.0,1.0,2.0,2.0,,,4.0,14.0,7.0,,22.0,22.0,,3.0,,21.0,,3.0,9.0,3.0,3.0,4.0,4.0,,33.0,48.0,2.0,,53.0,6.0,,7.0,3.0,,77.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3204,20481.0,Leroy Lita,Leroy,Lita,1984-12-28,England,England,38.0,F,Centre Striker,15,212.0,42.0,1.0,1.0,216.0,27.0,257.0,3.0,57.0,26.0,33.0,175.0,153.0,20.0,,18.0,12.0,5.0,1.0,5.0,1.0,1.0,,1.0,1.0,2.0,3.0,,1.0,6.0,1.0,10.0,7.0,6.0,17.0,11.0,3.0,3.0,13.0,3.0,1.0,4.0,10.0,6.0,2.0,1.0,7.0,2.0,,12.0,54.0,3.0,9.0,32.0,,1.0,,,9.0,2.0,1.0,9.0,73.0,4.0,,19.0,2.0,7.0,203.0,91.0,2.0,48.0,21.0,36.0,22.0,7.0,25.0,22.0,3.0,7.0,2.0,2.0,1.0,1.0,5.0,4.0,4.0,23.0,13.0,13.0,4.0,2005.0,10.0,12.0,20.0,15.0,,79.0,84.0,36.0,3.0,215.0,214.0,1.0,26.0,1.0,147.0,9.0,22.0,51.0,3.0,43.0,21.0,21.0,1.0,269.0,381.0,35.0,31.0,411.0,55.0,8.0,11.0,16.0,4.0,636.0,76.0,44.0,13.0,5.0,28.0,12.0,1.0,,,,,,,,,,,,2.0,,,,,1.0,2.0,,2.0,,,,,,1.0,,,,2.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,178026.0,Glen Little,Glen,Little,1975-10-15,England,England,17.0,M,Midfielder,15,126.0,103.0,49.0,27.0,386.0,44.0,440.0,28.0,6.0,8.0,24.0,138.0,121.0,22.0,16.0,4.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,6.0,2.0,,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,2.0,,5.0,12.0,,2.0,8.0,,1.0,,,1.0,2.0,,1.0,41.0,,71.0,64.0,25.0,4.0,100.0,92.0,9.0,122.0,4.0,16.0,18.0,,22.0,20.0,2.0,,3.0,2.0,,1.0,,3.0,3.0,78.0,54.0,11.0,2.0,1597.0,26.0,15.0,4.0,8.0,4.0,35.0,217.0,88.0,4.0,300.0,298.0,,8.0,,225.0,7.0,41.0,127.0,11.0,69.0,161.0,107.0,,328.0,620.0,67.0,2.0,586.0,13.0,11.0,6.0,42.0,29.0,971.0,48.0,11.0,9.0,31.0,34.0,31.0,1.0,24.0,18.0,1.0,1.0,,61.0,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3244,270979.0,Jake Livermore,Jake,Livermore,1989-11-14,England,England,,M,Centre Central Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,110400.0,Freddie Ljungberg,Freddie,Ljungberg,1977-04-16,Sweden,Sweden,8.0,M,Midfielder,15,156.0,90.0,11.0,11.0,247.0,7.0,326.0,16.0,3.0,2.0,18.0,65.0,72.0,14.0,1.0,9.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,4.0,2.0,,6.0,9.0,,3.0,6.0,4.0,,1.0,3.0,1.0,3.0,,3.0,1.0,,7.0,23.0,,5.0,15.0,1.0,2.0,,,3.0,4.0,1.0,5.0,60.0,5.0,1.0,34.0,15.0,6.0,90.0,99.0,6.0,70.0,15.0,10.0,16.0,,11.0,8.0,3.0,,,,,,,3.0,3.0,33.0,19.0,4.0,1.0,1204.0,8.0,7.0,10.0,13.0,,127.0,44.0,34.0,,137.0,137.0,1.0,10.0,,157.0,11.0,15.0,111.0,6.0,36.0,49.0,49.0,1.0,203.0,342.0,15.0,6.0,404.0,25.0,9.0,2.0,33.0,16.0,620.0,34.0,45.0,8.0,19.0,16.0,27.0,2.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3249,317872.0,Scott Loach,Scott,Loach,1988-05-27,England,England,,G,Goalkeeper,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,123783.0,Lomana Lua Lua,Tresor,Lua Lua Lomana,1980-12-28,DR Congo,DR Congo,32.0,F,Forward,15,76.0,57.0,1.0,1.0,220.0,11.0,276.0,6.0,14.0,9.0,22.0,79.0,43.0,19.0,,9.0,4.0,7.0,,3.0,2.0,,,3.0,,1.0,1.0,,,1.0,2.0,3.0,5.0,1.0,10.0,10.0,,1.0,4.0,2.0,1.0,2.0,5.0,6.0,4.0,1.0,6.0,9.0,1.0,20.0,41.0,2.0,16.0,39.0,1.0,2.0,3.0,1.0,5.0,4.0,4.0,9.0,59.0,,4.0,20.0,6.0,5.0,107.0,74.0,1.0,28.0,14.0,11.0,8.0,2.0,16.0,15.0,1.0,1.0,,,,,1.0,3.0,3.0,14.0,12.0,8.0,2.0,942.0,11.0,8.0,21.0,12.0,,54.0,73.0,31.0,2.0,132.0,132.0,,17.0,2.0,148.0,9.0,19.0,64.0,1.0,48.0,29.0,28.0,,211.0,319.0,15.0,25.0,354.0,47.0,3.0,14.0,13.0,6.0,565.0,46.0,27.0,9.0,25.0,23.0,12.0,,,2.0,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206,268701.0,Shane Long,Shane,Long,1987-01-22,Ireland,Ireland,12.0,F,Centre Striker,15,84.0,20.0,1.0,1.0,88.0,5.0,107.0,3.0,20.0,14.0,21.0,72.0,65.0,6.0,,6.0,,,1.0,,,1.0,,,1.0,1.0,,,1.0,4.0,1.0,6.0,1.0,2.0,6.0,2.0,,,3.0,3.0,,1.0,2.0,1.0,1.0,,1.0,,,2.0,13.0,1.0,1.0,5.0,,,,,1.0,,1.0,2.0,32.0,1.0,,14.0,2.0,4.0,89.0,48.0,1.0,15.0,6.0,22.0,9.0,2.0,11.0,10.0,1.0,2.0,,,,4.0,3.0,5.0,5.0,6.0,3.0,8.0,1.0,812.0,3.0,3.0,4.0,7.0,,25.0,39.0,10.0,1.0,90.0,87.0,1.0,8.0,1.0,61.0,4.0,6.0,24.0,4.0,28.0,16.0,16.0,1.0,100.0,149.0,7.0,5.0,157.0,14.0,8.0,12.0,13.0,3.0,273.0,30.0,12.0,9.0,9.0,8.0,8.0,2.0,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3173,282922.0,Kazenga LuaLua,Kazenga,LuaLua,1990-12-10,DR Congo,DR Congo,25.0,M,Left/Right Winger,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,51075.0,Lucas Leiva,Lucas Pezzini,Leiva,1987-01-09,Brazil,Brazil,6.0,M,Centre Central Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,111470.0,Luís Boa Morte,Luís,Boa Morte Pereira,1977-08-04,Portugal,Portugal,,M,Midfielder,15,215.0,97.0,17.0,15.0,197.0,22.0,277.0,12.0,7.0,3.0,29.0,198.0,155.0,15.0,4.0,4.0,10.0,1.0,1.0,2.0,,,,3.0,,,1.0,,,1.0,,1.0,1.0,,11.0,4.0,1.0,6.0,21.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,,7.0,21.0,,,1.0,,1.0,1.0,,2.0,2.0,,4.0,65.0,3.0,6.0,22.0,24.0,7.0,168.0,157.0,26.0,78.0,19.0,49.0,20.0,1.0,35.0,27.0,8.0,1.0,3.0,3.0,,2.0,1.0,17.0,17.0,58.0,31.0,11.0,8.0,1871.0,9.0,13.0,7.0,20.0,6.0,107.0,28.0,48.0,3.0,237.0,226.0,,13.0,,101.0,15.0,22.0,125.0,37.0,69.0,61.0,58.0,,167.0,337.0,37.0,3.0,401.0,24.0,5.0,9.0,81.0,14.0,785.0,60.0,53.0,11.0,20.0,11.0,56.0,3.0,2.0,12.0,,,2.0,4.0,,,,,,,,,,,,1.0,,1.0,,2.0,,1.0,,,,2.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,
2718,126073.0,Luis García,Luis Javier,Garcia,1978-06-24,Spain,Spain,14.0,M,Left Winger,15,105.0,94.0,5.0,3.0,231.0,18.0,320.0,6.0,11.0,5.0,17.0,42.0,51.0,17.0,4.0,13.0,11.0,3.0,3.0,3.0,3.0,1.0,,,1.0,2.0,,,1.0,5.0,2.0,8.0,6.0,3.0,15.0,9.0,2.0,7.0,26.0,3.0,2.0,2.0,5.0,6.0,4.0,,3.0,4.0,,11.0,43.0,,4.0,10.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,10.0,40.0,3.0,14.0,24.0,18.0,2.0,110.0,60.0,4.0,73.0,3.0,30.0,11.0,3.0,7.0,6.0,1.0,3.0,4.0,4.0,,2.0,,4.0,4.0,48.0,27.0,4.0,1.0,999.0,13.0,12.0,16.0,,1.0,80.0,64.0,37.0,,191.0,189.0,1.0,19.0,2.0,149.0,,25.0,110.0,6.0,46.0,47.0,42.0,1.0,223.0,365.0,35.0,6.0,428.0,45.0,6.0,6.0,30.0,7.0,673.0,43.0,10.0,11.0,15.0,15.0,21.0,3.0,3.0,,,,,6.0,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,155925.0,Arturo Lupoli,Arturo,Lupoli,1987-06-24,Italy,Italy,41.0,F,Forward,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,101391.0,Albert Luque,Albert,Luque,1978-03-11,Spain,Spain,5.0,F,Left/Centre Second Striker,15,0.0,2.0,,,13.0,3.0,15.0,,3.0,2.0,7.0,14.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,5.0,,,,2.0,1.0,14.0,5.0,,3.0,,4.0,,,1.0,1.0,,,,,,,,,,2.0,1.0,4.0,,107.0,,2.0,1.0,,,6.0,3.0,8.0,,19.0,19.0,,,,6.0,,2.0,4.0,,3.0,2.0,2.0,,16.0,27.0,4.0,3.0,29.0,1.0,,7.0,2.0,1.0,42.0,4.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,4273.0,Rodolphe M'Bela Douala,Rodolphe,M'Bela Douala,1978-09-25,Cameroon,Cameroon,29.0,F,Forward,15,11.0,16.0,1.0,1.0,29.0,2.0,44.0,2.0,5.0,,7.0,32.0,19.0,,,1.0,2.0,2.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,2.0,3.0,,1.0,3.0,,1.0,2.0,1.0,,1.0,,2.0,,,3.0,8.0,,2.0,5.0,,,1.0,,1.0,1.0,,2.0,10.0,,,10.0,4.0,1.0,22.0,13.0,1.0,3.0,1.0,1.0,1.0,,5.0,5.0,,,,,,,,,,4.0,3.0,5.0,,243.0,,,3.0,,1.0,10.0,13.0,4.0,,28.0,28.0,1.0,4.0,,11.0,,,18.0,1.0,12.0,14.0,14.0,1.0,17.0,49.0,3.0,2.0,53.0,9.0,,6.0,4.0,2.0,108.0,12.0,3.0,1.0,6.0,4.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,55856.0,Yves Ma-Kalambay,Yves,Ma-Kalambay,1986-01-31,Belgium,Belgium,30.0,G,Goalkeeper,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,121122.0,Massimo Maccarone,Massimo,Maccarone,1979-09-06,Italy,Italy,,F,Centre Striker,15,10.0,16.0,2.0,2.0,20.0,2.0,34.0,,7.0,2.0,7.0,15.0,10.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,3.0,,,,1.0,,1.0,,1.0,,,2.0,4.0,1.0,,2.0,1.0,,,,,,,1.0,2.0,,,,1.0,2.0,21.0,10.0,,7.0,,7.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,4.0,,,4.0,3.0,3.0,,174.0,1.0,1.0,1.0,13.0,,2.0,7.0,6.0,,16.0,16.0,,3.0,,12.0,7.0,2.0,17.0,,6.0,3.0,3.0,,18.0,30.0,2.0,5.0,44.0,5.0,1.0,6.0,4.0,,67.0,3.0,3.0,2.0,1.0,,2.0,2.0,,2.0,,,,,1.0,,,,,2.0,,,,,,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,4384.0,Malky MacKay,Malky,MacKay,1972-02-19,Scotland,Scotland,24.0,D,Defender,15,71.0,81.0,1.0,1.0,57.0,13.0,137.0,29.0,13.0,21.0,14.0,120.0,87.0,2.0,,7.0,1.0,,1.0,3.0,,,1.0,1.0,,,,,,5.0,1.0,7.0,,,8.0,2.0,,,,3.0,,1.0,3.0,2.0,,,1.0,,,1.0,7.0,,1.0,4.0,2.0,,,,1.0,1.0,,,3.0,2.0,,2.0,1.0,5.0,47.0,56.0,77.0,80.0,,30.0,13.0,,18.0,15.0,3.0,,,,,,10.0,8.0,8.0,128.0,43.0,7.0,10.0,1180.0,,2.0,2.0,18.0,10.0,39.0,22.0,13.0,3.0,229.0,196.0,,10.0,,26.0,6.0,2.0,135.0,110.0,1.0,3.0,3.0,,93.0,166.0,51.0,1.0,298.0,12.0,1.0,1.0,19.0,58.0,532.0,6.0,16.0,2.0,,3.0,16.0,3.0,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
