id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_cmiss_high,att_cmiss_high_left,att_cmiss_left,att_freekick_goal,att_freekick_miss,att_freekick_target,att_freekick_total,att_goal_low_left,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_high_left,att_sv_high_right,att_sv_low_centre,ball_recovery,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouled_final_third,fouls,freekick_cross,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,att_bx_centre,att_bx_left,att_bx_right,att_fastbreak,att_goal_low_right,att_hd_miss,att_hd_post,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_post_high,att_setpiece,att_sv_low_left,att_sv_low_right,goals_openplay,hit_woodwork,penalty_conceded,penalty_won,post_scoring_att,shot_fastbreak,six_yard_block,total_fastbreak,att_cmiss_high_right,att_cmiss_right,att_obp_goal,att_obx_right,att_pen_target,att_post_right,att_sv_high_centre,dangerous_play,head_pass,open_play_pass,successful_open_play_pass,touches_in_opp_box,att_lg_centre,offside_provoked,red_card,times_tackled,winning_goal,att_post_left,last_man_tackle,att_hd_goal,own_goals,gk_smother,clearance_off_line,goal_assist_setplay,accurate_freekick_cross,att_freekick_post,att_obox_post,att_pen_goal,goal_assist_deadball,attempts_ibox,att_goal_high_left,att_goal_high_right,att_goal_low_centre,att_lf_goal,goal_fastbreak,error_lead_to_goal,att_obxd_left,att_obxd_right,att_obx_left,att_pen_post,att_goal_high_centre,second_yellow,diving_save,attempts_obox,penalty_save,back_pass,att_lg_left,rescinded_red_card,backward_pass,rightside_pass,att_pen_miss,leftside_pass
2517,16,83.0,13.0,,1.0,1.0,,91.0,9.0,1.0,16.0,173.0,,87.0,9.0,6.0,11.0,71.0,68.0,3.0,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,,3.0,1.0,5.0,4.0,,1.0,4.0,,,,42.0,1.0,4.0,4.0,,4.0,18.0,8.0,1.0,38.0,73.0,55.0,18.0,,136.0,0.0,3.0,14.0,,11.0,,10.0,9.0,1.0,,,,1.0,30.0,20.0,4.0,20.0,139.0,39.0,5.0,17.0,990.0,2.0,1.0,1.0,7.0,5.0,106.0,49.0,3.0,260.0,225.0,7.0,19.0,16.0,3.0,44.0,3.0,99.0,46.0,90.0,8.0,,22.0,22.0,134.0,1.0,237.0,53.0,1.0,76.0,,314.0,5.0,,,47.0,,135.0,675.0,16.0,16.0,5.0,4.0,8.0,38.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,16,394.0,40.0,,5.0,5.0,1.0,253.0,40.0,1.0,101.0,642.0,,2.0,37.0,77.0,36.0,260.0,210.0,7.0,1.0,,,1.0,,1.0,,1.0,,3.0,,,,2.0,1.0,2.0,,,,2.0,3.0,,,,,,,176.0,3.0,11.0,15.0,,4.0,7.0,14.0,8.0,90.0,214.0,318.0,187.0,3.0,250.0,180.0,2.0,24.0,2.0,36.0,,39.0,31.0,8.0,1.0,1.0,1.0,1.0,337.0,65.0,9.0,65.0,321.0,162.0,13.0,42.0,3194.0,6.0,3.0,,18.0,154.0,40.0,40.0,2.0,567.0,305.0,3.0,118.0,54.0,3.0,113.0,9.0,460.0,96.0,580.0,22.0,,13.0,13.0,267.0,3.0,461.0,146.0,1.0,225.0,1.0,908.0,6.0,2.0,,93.0,,7.0,1760.0,23.0,27.0,15.0,17.0,3.0,76.0,4.0,,,,,,,,1.0,,,,,,,,,,3.0,1.0,,,,3.0,,,3.0,1.0,,3.0,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397,16,115.0,6.0,,1.0,1.0,7.0,115.0,3.0,7.0,15.0,229.0,1.0,1.0,5.0,2.0,13.0,67.0,56.0,9.0,,,,,,,,,,2.0,,1.0,,3.0,2.0,3.0,,2.0,2.0,5.0,12.0,,2.0,9.0,,,1.0,41.0,4.0,13.0,1.0,,3.0,10.0,11.0,3.0,63.0,49.0,18.0,9.0,,54.0,0.0,2.0,26.0,,9.0,,10.0,8.0,2.0,,,,,18.0,14.0,,14.0,39.0,16.0,5.0,5.0,788.0,6.0,3.0,3.0,2.0,40.0,72.0,11.0,,150.0,131.0,11.0,13.0,17.0,6.0,55.0,9.0,139.0,17.0,37.0,12.0,,13.0,13.0,108.0,18.0,200.0,10.0,8.0,29.0,1.0,326.0,13.0,2.0,4.0,26.0,1.0,4.0,485.0,27.0,17.0,5.0,4.0,4.0,20.0,2.0,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,2.0,,,2.0,1.0,,4.0,,1.0,1.0,,,,1.0,,,,,,,,,,2.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
2655,16,477.0,26.0,,,,1.0,145.0,23.0,2.0,76.0,622.0,,4.0,38.0,60.0,28.0,132.0,116.0,2.0,,1.0,,3.0,,1.0,,4.0,1.0,1.0,4.0,,1.0,6.0,3.0,5.0,1.0,2.0,,7.0,4.0,2.0,,10.0,,,1.0,100.0,7.0,9.0,13.0,,,1.0,5.0,10.0,75.0,134.0,170.0,101.0,1.0,86.0,0.0,1.0,22.0,,22.0,2.0,15.0,13.0,2.0,1.0,1.0,1.0,1.0,178.0,29.0,3.0,29.0,141.0,92.0,2.0,16.0,2066.0,2.0,1.0,5.0,12.0,26.0,53.0,12.0,2.0,269.0,124.0,6.0,64.0,30.0,14.0,61.0,3.0,507.0,42.0,315.0,3.0,,1.0,1.0,114.0,7.0,227.0,60.0,2.0,105.0,,733.0,26.0,,6.0,64.0,,4.0,1216.0,19.0,9.0,16.0,1.0,2.0,43.0,3.0,,,,,,,,,,,,,,,,,,16.0,,1.0,,,11.0,,2.0,13.0,2.0,1.0,12.0,,3.0,1.0,,7.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,28.0,25.0,,1.0,16.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
3354,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622,16,86.0,11.0,,12.0,12.0,21.0,411.0,2.0,56.0,19.0,485.0,,4.0,45.0,14.0,37.0,269.0,238.0,30.0,,1.0,,5.0,,,,,3.0,19.0,2.0,2.0,1.0,10.0,13.0,,1.0,3.0,1.0,5.0,65.0,7.0,15.0,36.0,,2.0,9.0,104.0,9.0,11.0,8.0,3.0,63.0,5.0,97.0,12.0,301.0,152.0,9.0,2.0,,62.0,259.0,33.0,63.0,,37.0,11.0,47.0,33.0,14.0,4.0,3.0,4.0,2.0,7.0,12.0,,12.0,40.0,23.0,10.0,4.0,3279.0,13.0,21.0,37.0,4.0,140.0,161.0,31.0,2.0,446.0,438.0,60.0,4.0,40.0,29.0,249.0,34.0,104.0,16.0,17.0,118.0,,68.0,68.0,384.0,67.0,640.0,13.0,74.0,34.0,39.0,676.0,75.0,3.0,,34.0,,4.0,1245.0,127.0,73.0,15.0,31.0,45.0,27.0,4.0,,,,,,,,,,,,,,,,,,27.0,7.0,14.0,4.0,3.0,7.0,1.0,6.0,17.0,9.0,10.0,25.0,1.0,25.0,4.0,1.0,2.0,6.0,6.0,10.0,3.0,,1.0,1.0,4.0,2.0,4.0,,4.0,,,,,3.0,1.0,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
2527,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,16,206.0,30.0,,,,3.0,142.0,35.0,1.0,64.0,348.0,,1.0,27.0,66.0,26.0,219.0,141.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,2.0,1.0,,2.0,,,,140.0,2.0,16.0,5.0,,,1.0,5.0,5.0,68.0,150.0,213.0,121.0,,173.0,166.0,2.0,20.0,1.0,26.0,2.0,42.0,36.0,6.0,1.0,1.0,1.0,1.0,234.0,35.0,5.0,35.0,267.0,107.0,15.0,29.0,2340.0,1.0,1.0,2.0,21.0,70.0,51.0,45.0,2.0,451.0,252.0,1.0,79.0,60.0,2.0,64.0,2.0,257.0,50.0,412.0,2.0,,2.0,2.0,188.0,3.0,325.0,154.0,1.0,181.0,,580.0,6.0,,,62.0,,1.0,1156.0,16.0,21.0,6.0,1.0,1.0,50.0,5.0,,,,,,1.0,,,,,,,,,,,,4.0,1.0,,,1.0,2.0,,,3.0,2.0,2.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,2.0,20.0,10.0,,,19.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,
2840,16,119.0,2.0,,,,4.0,222.0,1.0,21.0,15.0,341.0,,4.0,2.0,8.0,15.0,34.0,36.0,9.0,,1.0,,3.0,,,,,,2.0,1.0,,1.0,5.0,1.0,2.0,1.0,5.0,1.0,9.0,14.0,1.0,1.0,9.0,,,1.0,48.0,4.0,7.0,2.0,,3.0,,39.0,3.0,78.0,86.0,10.0,6.0,,56.0,0.0,1.0,19.0,,9.0,1.0,9.0,7.0,2.0,1.0,,1.0,1.0,12.0,4.0,,4.0,39.0,28.0,1.0,1.0,714.0,4.0,6.0,2.0,,108.0,16.0,12.0,,122.0,115.0,12.0,12.0,24.0,9.0,116.0,10.0,130.0,7.0,17.0,51.0,,3.0,3.0,154.0,10.0,275.0,2.0,22.0,20.0,,402.0,15.0,4.0,6.0,29.0,,4.0,603.0,30.0,10.0,11.0,39.0,4.0,21.0,,,,,,,,,,,,,,,,,,,5.0,,,,,3.0,,,3.0,2.0,,3.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
3469,16,37.0,2.0,,,,,22.0,,,3.0,59.0,,8.0,,,3.0,26.0,15.0,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,11.0,,2.0,,,,,2.0,,5.0,1.0,8.0,2.0,,6.0,0.0,,1.0,,1.0,,2.0,2.0,,,,,,2.0,,,,14.0,9.0,2.0,2.0,169.0,,1.0,,,15.0,,,,14.0,12.0,1.0,7.0,3.0,1.0,6.0,1.0,40.0,5.0,10.0,,,,,9.0,,26.0,,,5.0,,66.0,1.0,,2.0,,,11.0,91.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,16,72.0,7.0,,,,,27.0,1.0,,12.0,99.0,,1.0,4.0,11.0,4.0,21.0,29.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,20.0,,,1.0,,,1.0,1.0,,11.0,31.0,29.0,21.0,2.0,21.0,36.0,,6.0,,4.0,1.0,5.0,3.0,2.0,,,,,33.0,1.0,,1.0,18.0,11.0,3.0,2.0,360.0,1.0,,1.0,2.0,14.0,2.0,1.0,,45.0,26.0,,15.0,5.0,2.0,14.0,1.0,85.0,11.0,48.0,2.0,,1.0,1.0,22.0,,39.0,4.0,,19.0,,123.0,3.0,,,10.0,,1.0,195.0,2.0,8.0,1.0,2.0,,8.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
3190,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,16,214.0,48.0,,4.0,4.0,19.0,390.0,5.0,63.0,65.0,600.0,1.0,14.0,17.0,19.0,18.0,93.0,75.0,16.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,10.0,4.0,8.0,6.0,1.0,3.0,3.0,1.0,9.0,1.0,7.0,10.0,26.0,27.0,4.0,7.0,29.0,1.0,,2.0,107.0,9.0,15.0,6.0,,14.0,9.0,31.0,6.0,101.0,84.0,17.0,7.0,,145.0,0.0,9.0,29.0,2.0,16.0,7.0,11.0,9.0,2.0,,,,,10.0,16.0,,16.0,102.0,58.0,,3.0,1414.0,8.0,9.0,21.0,1.0,132.0,128.0,37.0,2.0,246.0,236.0,30.0,19.0,58.0,14.0,215.0,17.0,252.0,73.0,27.0,13.0,,25.0,25.0,306.0,45.0,540.0,18.0,65.0,91.0,5.0,767.0,44.0,5.0,2.0,38.0,1.0,14.0,1027.0,40.0,23.0,12.0,4.0,6.0,29.0,5.0,,,,,,,,,,,,,,,,,,13.0,2.0,1.0,,3.0,3.0,,1.0,7.0,,6.0,7.0,,4.0,6.0,,1.0,,10.0,3.0,,,2.0,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
1656,16,67.0,1.0,1.0,6.0,5.0,18.0,270.0,,38.0,9.0,331.0,1.0,2.0,85.0,29.0,29.0,150.0,174.0,21.0,,1.0,,2.0,,,,,3.0,14.0,2.0,1.0,1.0,7.0,2.0,4.0,,1.0,7.0,12.0,48.0,3.0,12.0,33.0,,1.0,6.0,58.0,16.0,11.0,2.0,1.0,23.0,3.0,43.0,10.0,202.0,98.0,3.0,1.0,,43.0,290.0,13.0,35.0,,26.0,5.0,28.0,19.0,9.0,6.0,4.0,6.0,1.0,6.0,6.0,,6.0,22.0,18.0,10.0,2.0,2164.0,9.0,18.0,23.0,1.0,72.0,119.0,18.0,,249.0,242.0,31.0,6.0,21.0,14.0,176.0,27.0,81.0,4.0,10.0,53.0,1.0,27.0,26.0,286.0,73.0,420.0,2.0,47.0,13.0,33.0,474.0,53.0,16.0,3.0,22.0,2.0,2.0,772.0,74.0,23.0,9.0,24.0,17.0,14.0,3.0,,,,,,,,,,,,,,,,,,16.0,9.0,13.0,6.0,,4.0,,1.0,6.0,12.0,5.0,12.0,1.0,11.0,5.0,,4.0,4.0,6.0,4.0,1.0,,1.0,1.0,6.0,2.0,6.0,,,,,,1.0,1.0,,,5.0,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
3127,16,421.0,32.0,,8.0,8.0,1.0,392.0,8.0,9.0,42.0,805.0,,203.0,14.0,20.0,28.0,109.0,118.0,13.0,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,,149.0,,23.0,12.0,,19.0,19.0,28.0,10.0,112.0,147.0,74.0,34.0,2.0,162.0,87.0,7.0,31.0,,26.0,,21.0,20.0,1.0,1.0,,1.0,1.0,69.0,47.0,3.0,47.0,178.0,108.0,3.0,16.0,2273.0,10.0,4.0,,6.0,90.0,153.0,29.0,3.0,338.0,263.0,26.0,68.0,55.0,3.0,188.0,14.0,463.0,67.0,149.0,28.0,,38.0,38.0,252.0,5.0,523.0,32.0,11.0,81.0,1.0,948.0,3.0,3.0,2.0,85.0,,247.0,1613.0,33.0,31.0,15.0,11.0,7.0,69.0,4.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,1.0,,,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,9.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,16,13.0,2.0,,1.0,1.0,1.0,27.0,1.0,1.0,1.0,39.0,,9.0,2.0,3.0,2.0,13.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,5.0,,,2.0,1.0,,1.0,12.0,12.0,8.0,3.0,,7.0,0.0,,3.0,,2.0,,4.0,3.0,1.0,,,,,6.0,2.0,,2.0,7.0,4.0,1.0,2.0,180.0,,1.0,,,16.0,1.0,1.0,,27.0,21.0,4.0,2.0,3.0,,14.0,1.0,17.0,3.0,14.0,3.0,,3.0,3.0,19.0,1.0,39.0,3.0,2.0,3.0,,53.0,,,,6.0,,11.0,98.0,5.0,2.0,,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,16,128.0,10.0,,2.0,2.0,,141.0,2.0,12.0,16.0,267.0,1.0,2.0,5.0,,15.0,70.0,72.0,9.0,,,,2.0,,,,,1.0,7.0,1.0,,,5.0,2.0,4.0,,2.0,1.0,7.0,20.0,2.0,3.0,12.0,,,,48.0,7.0,10.0,1.0,,7.0,8.0,8.0,4.0,52.0,47.0,12.0,2.0,,69.0,112.0,5.0,27.0,1.0,12.0,4.0,10.0,9.0,1.0,2.0,2.0,2.0,2.0,10.0,14.0,1.0,14.0,53.0,28.0,5.0,4.0,1010.0,3.0,8.0,9.0,2.0,24.0,58.0,19.0,1.0,130.0,114.0,16.0,9.0,23.0,8.0,70.0,11.0,141.0,26.0,28.0,5.0,,16.0,16.0,122.0,5.0,228.0,13.0,12.0,35.0,,353.0,24.0,7.0,3.0,17.0,1.0,3.0,492.0,19.0,29.0,6.0,1.0,2.0,13.0,7.0,,,,,,,,,,,,,,,,,,12.0,,2.0,1.0,1.0,3.0,,2.0,5.0,3.0,4.0,6.0,,4.0,,,2.0,2.0,1.0,4.0,,,,,1.0,1.0,1.0,,1.0,,,,,2.0,,3.0,22.0,17.0,4.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,
3133,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3312,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,16,282.0,74.0,37.0,108.0,72.0,14.0,691.0,9.0,37.0,104.0,865.0,9.0,49.0,13.0,8.0,37.0,255.0,215.0,41.0,39.0,5.0,2.0,10.0,1.0,6.0,10.0,22.0,2.0,15.0,13.0,5.0,4.0,15.0,6.0,11.0,3.0,35.0,25.0,73.0,78.0,4.0,27.0,83.0,7.0,4.0,7.0,260.0,18.0,18.0,8.0,124.0,135.0,106.0,106.0,13.0,296.0,222.0,13.0,2.0,,268.0,259.0,43.0,56.0,70.0,37.0,6.0,46.0,38.0,8.0,8.0,7.0,6.0,9.0,4.0,37.0,1.0,36.0,176.0,95.0,9.0,3.0,3322.0,46.0,42.0,36.0,5.0,195.0,241.0,236.0,4.0,827.0,813.0,101.0,41.0,118.0,47.0,330.0,88.0,318.0,178.0,27.0,188.0,111.0,419.0,311.0,518.0,24.0,1235.0,37.0,41.0,194.0,8.0,1134.0,101.0,1.0,,49.0,10.0,51.0,2271.0,132.0,90.0,15.0,75.0,63.0,38.0,8.0,,,,,,,,,,,,,,,,,,13.0,2.0,7.0,3.0,2.0,1.0,,1.0,3.0,7.0,3.0,8.0,2.0,5.0,2.0,2.0,,5.0,5.0,5.0,5.0,,1.0,4.0,3.0,,3.0,,6.0,,1.0,,2.0,2.0,1.0,,16.0,10.0,1.0,,,,,,,,1.0,,,2.0,2.0,17.0,2.0,2.0,,2.0,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,
3323,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,16,10.0,,,,,,64.0,,,63.0,74.0,,,,,10.0,92.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,1.0,4.0,,,,,3.0,1.0,2.0,5.0,,,162.0,0.0,,,,10.0,,12.0,9.0,3.0,,,,,,1.0,1.0,1.0,283.0,104.0,4.0,10.0,900.0,,,,,14.0,30.0,20.0,1.0,203.0,202.0,,16.0,,,46.0,,28.0,,6.0,,,,,137.0,,182.0,,1.0,183.0,,210.0,,,,,,,440.0,,2.0,3.0,,,,,43.0,13.0,,10.0,18.0,105.0,18.0,58.0,14.0,1.0,3.0,24.0,14.0,38.0,9.0,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3246,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,16,291.0,105.0,,17.0,17.0,3.0,526.0,50.0,1.0,111.0,800.0,1.0,369.0,23.0,40.0,38.0,267.0,230.0,12.0,7.0,,,,,,,,1.0,8.0,,1.0,1.0,2.0,,4.0,1.0,4.0,1.0,9.0,11.0,1.0,1.0,3.0,1.0,,,217.0,4.0,15.0,9.0,1.0,27.0,67.0,25.0,12.0,95.0,157.0,180.0,71.0,,545.0,114.0,,28.0,2.0,38.0,1.0,48.0,35.0,13.0,1.0,,1.0,2.0,131.0,61.0,4.0,61.0,516.0,242.0,10.0,44.0,3272.0,8.0,12.0,3.0,12.0,454.0,27.0,122.0,2.0,821.0,684.0,34.0,82.0,101.0,4.0,310.0,20.0,363.0,230.0,317.0,21.0,,96.0,96.0,592.0,5.0,980.0,182.0,1.0,279.0,1.0,1247.0,11.0,12.0,,80.0,1.0,479.0,2408.0,42.0,22.0,16.0,15.0,8.0,63.0,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,
3451,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3203,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
