id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_lf_total,att_obox_blocked,att_obx_centre,att_rf_total,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shield_ball_oop,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,was_fouled,wins,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,att_assist_setplay,cross_not_claimed,dive_catch,dive_save,diving_save,error_lead_to_shot,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_contest,total_high_claim,won_contest,last_man_tackle,accurate_flick_on,accurate_layoffs,att_bx_centre,att_freekick_miss,att_freekick_total,att_hd_miss,att_hd_post,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_post,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_miss,att_post_high,att_setpiece,clearance_off_line,error_lead_to_goal,fouled_final_third,foul_throw_in,head_pass,hit_woodwork,open_play_pass,own_goals,post_scoring_att,shot_off_target,successful_open_play_pass,total_flick_on,total_sub_on,won_corners,accurate_through_ball,total_through_ball,total_offside,attempts_ibox,attempts_obox,att_hd_target,att_ibox_target,att_lg_centre,att_miss_high_left,att_obox_target,att_obx_right,att_openplay,att_rf_target,att_sv_high_centre,att_sv_low_centre,att_sv_low_left,att_sv_low_right,goal_assist,goal_assist_deadball,goal_assist_intentional,goal_assist_openplay,goal_assist_setplay,ontarget_scoring_att,touches_in_opp_box,gk_smother,att_fastbreak,att_freekick_goal,att_goal_high_left,att_goal_high_right,att_goal_low_left,att_hd_goal,att_ibox_goal,att_lf_goal,att_obox_goal,att_rf_goal,corner_taken,dangerous_play,goals,shot_fastbreak,accurate_corners_intobox,total_corners_intobox,att_corner,att_goal_low_centre,six_yard_block,att_goal_low_right,att_lf_target,att_post_right,penalty_won,red_card,second_yellow,att_cmiss_right,freekick_cross,goal_fastbreak,att_bx_right,att_cmiss_high,att_cmiss_left,att_goal_high_centre,att_sv_high_right,goals_openplay,total_fastbreak,att_sv_high_left,att_bx_left,att_freekick_target,att_pen_target,leftside_pass,att_pen_goal,att_post_left,att_obxd_left,att_obx_left,att_obxd_right,att_obox_post,accurate_freekick_cross,att_cmiss_high_right,fwd_pass,att_pen_miss,att_pen_post,att_freekick_post,back_pass,backward_pass,att_cmiss_high_left,att_lg_left,att_obp_goal,att_lg_right,rightside_pass,big_chance_scored
3389,17,147.0,18.0,3.0,3.0,163.0,1.0,39.0,307.0,,10.0,15.0,19.0,77.0,66.0,6.0,1.0,3.0,13.0,13.0,53.0,2.0,3.0,5.0,3.0,4.0,2.0,6.0,4.0,34.0,38.0,1.0,10.0,8.0,67.0,140.0,13.0,9.0,11.0,9.0,2.0,,10.0,14.0,,14.0,69.0,41.0,4.0,2.0,861.0,,2.0,4.0,4.0,54.0,55.0,,18.0,1.0,92.0,82.0,10.0,8.0,35.0,,62.0,6.0,161.0,33.0,19.0,6.0,6.0,98.0,223.0,9.0,7.0,56.0,378.0,19.0,2.0,17.0,,530.0,10.0,4.0,11.0,13.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,2.0,,4.0,7.0,1.0,,,4.0,,5.0,,4.0,,2.0,4.0,1.0,3.0,7.0,,1.0,,,,,4.0,,16.0,,,11.0,13.0,11.0,10.0,2.0,2.0,3.0,,1.0,2.0,1.0,2.0,,1.0,3.0,,1.0,4.0,,3.0,1.0,1.0,,,,,,5.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3757,17,50.0,6.0,1.0,1.0,212.0,,12.0,261.0,3.0,37.0,12.0,25.0,136.0,81.0,19.0,9.0,3.0,9.0,28.0,41.0,,11.0,8.0,3.0,21.0,3.0,27.0,4.0,129.0,55.0,,6.0,5.0,34.0,0.0,41.0,12.0,22.0,19.0,3.0,2.0,9.0,4.0,,4.0,22.0,9.0,16.0,1.0,1235.0,,9.0,12.0,2.0,81.0,53.0,1.0,19.0,3.0,186.0,180.0,24.0,3.0,14.0,,119.0,21.0,59.0,9.0,12.0,24.0,24.0,194.0,337.0,5.0,46.0,19.0,372.0,50.0,6.0,14.0,3.0,641.0,62.0,20.0,5.0,11.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,27.0,,9.0,,13.0,36.0,,,1.0,9.0,,12.0,8.0,14.0,1.0,5.0,,2.0,8.0,3.0,1.0,3.0,,,1.0,,4.0,2.0,22.0,,2.0,19.0,10.0,46.0,13.0,15.0,2.0,3.0,22.0,1.0,,1.0,8.0,,2.0,6.0,,5.0,10.0,1.0,3.0,5.0,5.0,1.0,,1.0,1.0,,20.0,3.0,,3.0,,,2.0,,2.0,6.0,1.0,,3.0,1.0,,6.0,3.0,,,,3.0,,1.0,3.0,,1.0,,,,,,2.0,,,,,,1.0,,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,
3323,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,17,382.0,25.0,1.0,1.0,219.0,33.0,62.0,600.0,3.0,63.0,127.0,35.0,277.0,178.0,15.0,7.0,2.0,8.0,11.0,153.0,9.0,8.0,15.0,8.0,10.0,,16.0,10.0,160.0,252.0,9.0,220.0,121.0,120.0,180.0,59.0,35.0,55.0,50.0,5.0,1.0,223.0,48.0,10.0,46.0,204.0,102.0,15.0,32.0,3049.0,40.0,7.0,11.0,18.0,54.0,83.0,,35.0,5.0,468.0,307.0,13.0,77.0,63.0,6.0,113.0,18.0,426.0,47.0,381.0,10.0,10.0,273.0,448.0,101.0,31.0,121.0,864.0,40.0,3.0,78.0,3.0,1666.0,45.0,40.0,10.0,56.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,15.0,,7.0,3.0,12.0,25.0,3.0,,,11.0,,19.0,6.0,13.0,1.0,5.0,3.0,4.0,6.0,6.0,,5.0,,,,,18.0,1.0,83.0,1.0,1.0,20.0,63.0,68.0,,7.0,1.0,4.0,10.0,3.0,1.0,6.0,10.0,,1.0,,,1.0,3.0,1.0,3.0,2.0,3.0,3.0,,3.0,3.0,,12.0,9.0,,,,,,,2.0,2.0,,,,,,2.0,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
3247,17,233.0,27.0,7.0,7.0,768.0,2.0,36.0,994.0,2.0,53.0,36.0,32.0,163.0,180.0,61.0,7.0,3.0,11.0,38.0,128.0,1.0,14.0,5.0,15.0,22.0,3.0,77.0,3.0,197.0,155.0,1.0,3.0,3.0,240.0,0.0,34.0,29.0,20.0,17.0,3.0,2.0,9.0,35.0,,35.0,81.0,47.0,5.0,,2567.0,,27.0,43.0,,218.0,195.0,,78.0,2.0,422.0,413.0,32.0,12.0,84.0,,459.0,70.0,264.0,55.0,12.0,25.0,25.0,654.0,1032.0,4.0,105.0,57.0,1271.0,57.0,7.0,27.0,3.0,1801.0,76.0,55.0,24.0,23.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,67.0,,37.0,,39.0,98.0,6.0,,,6.0,,11.0,11.0,13.0,,4.0,3.0,6.0,6.0,6.0,,3.0,,,4.0,,9.0,1.0,140.0,,,19.0,112.0,120.0,3.0,16.0,19.0,55.0,20.0,6.0,3.0,4.0,11.0,1.0,,4.0,,10.0,8.0,3.0,5.0,1.0,4.0,9.0,,6.0,9.0,,24.0,13.0,,5.0,,1.0,,4.0,1.0,9.0,1.0,,7.0,1.0,1.0,9.0,5.0,,,1.0,2.0,3.0,2.0,3.0,,,,,,,1.0,1.0,,,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,
1849,17,35.0,5.0,,,22.0,5.0,7.0,57.0,,19.0,30.0,10.0,108.0,70.0,1.0,,,1.0,1.0,23.0,9.0,,2.0,1.0,,,3.0,3.0,34.0,46.0,9.0,90.0,60.0,31.0,0.0,10.0,9.0,12.0,10.0,2.0,1.0,108.0,6.0,2.0,5.0,53.0,12.0,6.0,14.0,789.0,10.0,,1.0,11.0,13.0,11.0,,2.0,1.0,139.0,68.0,,12.0,11.0,4.0,11.0,1.0,48.0,8.0,161.0,,,39.0,70.0,28.0,,30.0,118.0,4.0,2.0,12.0,,354.0,4.0,4.0,1.0,12.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,3.0,,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2669,17,210.0,24.0,3.0,3.0,123.0,25.0,49.0,330.0,29.0,41.0,40.0,27.0,196.0,129.0,4.0,1.0,,,2.0,103.0,8.0,2.0,17.0,7.0,1.0,7.0,4.0,8.0,86.0,92.0,8.0,121.0,65.0,96.0,175.0,21.0,26.0,33.0,28.0,5.0,,130.0,40.0,6.0,39.0,139.0,69.0,12.0,21.0,2323.0,20.0,3.0,1.0,14.0,16.0,70.0,,18.0,1.0,260.0,153.0,3.0,69.0,31.0,3.0,57.0,4.0,241.0,47.0,228.0,8.0,8.0,115.0,217.0,86.0,2.0,106.0,450.0,16.0,1.0,42.0,44.0,969.0,10.0,10.0,7.0,31.0,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,3.0,2.0,,,,8.0,,12.0,2.0,9.0,,,,3.0,5.0,,,,1.0,,,1.0,,,,,,9.0,,4.0,1.0,3.0,,,,,,3.0,4.0,,1.0,,,1.0,1.0,,,1.0,3.0,,,,,,5.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1869,17,128.0,21.0,19.0,9.0,433.0,,15.0,542.0,10.0,11.0,1.0,24.0,196.0,165.0,34.0,18.0,9.0,31.0,46.0,54.0,,13.0,11.0,3.0,68.0,7.0,40.0,6.0,115.0,62.0,,,,83.0,0.0,25.0,20.0,24.0,19.0,5.0,5.0,1.0,18.0,,18.0,31.0,19.0,11.0,1.0,1864.0,,17.0,26.0,1.0,132.0,115.0,,61.0,,307.0,303.0,23.0,2.0,29.0,,220.0,43.0,141.0,30.0,4.0,114.0,84.0,317.0,645.0,1.0,137.0,21.0,672.0,64.0,4.0,16.0,10.0,1112.0,73.0,26.0,7.0,13.0,6.0,,,9.0,,,,,,,,,,,,,,,,,,52.0,,19.0,,15.0,124.0,2.0,4.0,9.0,,,,4.0,11.0,,8.0,4.0,7.0,6.0,16.0,1.0,4.0,,,3.0,,9.0,2.0,102.0,,2.0,29.0,85.0,39.0,4.0,38.0,2.0,22.0,29.0,1.0,10.0,,8.0,,2.0,6.0,,17.0,10.0,1.0,5.0,3.0,4.0,,,,,,22.0,13.0,,7.0,,2.0,1.0,2.0,,7.0,3.0,1.0,5.0,38.0,1.0,8.0,7.0,10.0,30.0,,,1.0,3.0,4.0,,,,,,5.0,1.0,2.0,1.0,,,1.0,,3.0,,2.0,2.0,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,
3578,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,17,8.0,1.0,,,25.0,,1.0,33.0,,4.0,1.0,12.0,42.0,16.0,3.0,1.0,,1.0,3.0,5.0,,1.0,5.0,,,,5.0,1.0,22.0,10.0,,1.0,1.0,8.0,0.0,6.0,1.0,7.0,6.0,1.0,,1.0,3.0,,3.0,8.0,7.0,7.0,1.0,213.0,,2.0,1.0,,6.0,8.0,,3.0,1.0,27.0,27.0,1.0,2.0,2.0,,11.0,3.0,15.0,5.0,1.0,,,21.0,38.0,,4.0,5.0,53.0,5.0,1.0,6.0,,89.0,8.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,1.0,4.0,,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,3.0,,7.0,11.0,,,1.0,4.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,17,8.0,3.0,4.0,4.0,22.0,,1.0,26.0,4.0,,,4.0,6.0,10.0,3.0,1.0,1.0,3.0,3.0,5.0,,1.0,1.0,,12.0,5.0,6.0,1.0,13.0,6.0,,1.0,,6.0,0.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,3.0,1.0,1.0,1.0,130.0,,1.0,3.0,,7.0,8.0,,6.0,,34.0,34.0,4.0,,1.0,,12.0,4.0,9.0,5.0,1.0,19.0,17.0,19.0,44.0,1.0,3.0,3.0,34.0,4.0,1.0,1.0,4.0,87.0,5.0,3.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,7.0,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,,1.0,1.0,,,,1.0,,,2.0,,,3.0,1.0,,,1.0,,,,,,3.0,,,1.0,,,,,,,,,,4.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3348,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,17,43.0,1.0,3.0,3.0,172.0,,6.0,212.0,2.0,71.0,57.0,22.0,126.0,93.0,17.0,15.0,6.0,11.0,16.0,39.0,,12.0,7.0,,15.0,3.0,49.0,8.0,195.0,110.0,,5.0,5.0,56.0,0.0,55.0,14.0,22.0,20.0,2.0,4.0,10.0,10.0,,10.0,13.0,5.0,9.0,2.0,1257.0,,6.0,12.0,3.0,56.0,51.0,,33.0,5.0,216.0,210.0,20.0,,19.0,,106.0,18.0,50.0,3.0,11.0,18.0,18.0,200.0,307.0,,51.0,8.0,339.0,43.0,8.0,15.0,3.0,616.0,61.0,28.0,5.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,27.0,,10.0,,16.0,44.0,4.0,,,10.0,,12.0,6.0,17.0,,5.0,2.0,9.0,3.0,4.0,,3.0,,,3.0,,,,,,,21.0,,86.0,8.0,10.0,2.0,5.0,18.0,,,1.0,5.0,,2.0,1.0,,5.0,2.0,,3.0,1.0,2.0,1.0,,1.0,1.0,,10.0,,,3.0,,,2.0,1.0,1.0,4.0,,,3.0,,1.0,4.0,3.0,,,,,,1.0,3.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1719,17,296.0,21.0,3.0,3.0,101.0,5.0,44.0,394.0,10.0,16.0,18.0,14.0,91.0,76.0,3.0,2.0,,,2.0,71.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,34.0,48.0,3.0,50.0,27.0,57.0,0.0,8.0,12.0,23.0,19.0,4.0,,51.0,31.0,6.0,31.0,99.0,59.0,4.0,7.0,1091.0,16.0,1.0,3.0,3.0,63.0,15.0,,3.0,2.0,129.0,83.0,3.0,49.0,19.0,2.0,31.0,4.0,324.0,37.0,96.0,4.0,4.0,63.0,149.0,20.0,4.0,67.0,469.0,8.0,1.0,16.0,13.0,706.0,12.0,10.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,6.0,,4.0,,,4.0,,,,2.0,,3.0,2.0,2.0,,,,1.0,1.0,,,,1.0,,,,8.0,,44.0,,,2.0,34.0,,2.0,1.0,,,,,,,2.0,,,,,1.0,1.0,,,2.0,,1.0,,1.0,1.0,,4.0,,,,,,,1.0,1.0,2.0,1.0,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,17,198.0,19.0,37.0,17.0,473.0,6.0,43.0,634.0,10.0,27.0,8.0,28.0,218.0,148.0,39.0,6.0,15.0,38.0,63.0,161.0,8.0,21.0,20.0,8.0,47.0,15.0,79.0,4.0,248.0,225.0,8.0,9.0,,154.0,0.0,35.0,27.0,31.0,29.0,2.0,3.0,1.0,51.0,2.0,51.0,92.0,46.0,12.0,11.0,2436.0,2.0,25.0,31.0,5.0,61.0,225.0,,70.0,2.0,459.0,455.0,49.0,22.0,90.0,3.0,248.0,56.0,226.0,42.0,13.0,106.0,67.0,377.0,726.0,17.0,95.0,72.0,846.0,72.0,2.0,69.0,12.0,1694.0,121.0,65.0,12.0,53.0,3.0,,,13.0,,,,,1.0,,,,,,,,,,,,,173.0,,83.0,,16.0,86.0,3.0,,,,1.0,2.0,6.0,10.0,1.0,4.0,6.0,8.0,9.0,17.0,1.0,2.0,,,3.0,,5.0,2.0,59.0,,2.0,29.0,40.0,45.0,1.0,42.0,17.0,33.0,8.0,2.0,2.0,1.0,12.0,,,5.0,,13.0,14.0,4.0,5.0,2.0,4.0,4.0,,3.0,4.0,,22.0,6.0,,8.0,,,,,,5.0,1.0,,4.0,47.0,1.0,5.0,8.0,20.0,39.0,1.0,1.0,,4.0,1.0,1.0,1.0,,,1.0,,,4.0,1.0,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
3158,17,154.0,41.0,1.0,1.0,102.0,12.0,43.0,255.0,3.0,28.0,33.0,29.0,219.0,223.0,9.0,1.0,,2.0,3.0,50.0,7.0,,9.0,9.0,4.0,3.0,13.0,5.0,86.0,107.0,7.0,161.0,95.0,119.0,192.0,35.0,28.0,38.0,30.0,8.0,,191.0,40.0,5.0,40.0,154.0,62.0,13.0,25.0,2453.0,13.0,5.0,5.0,32.0,26.0,38.0,1.0,24.0,2.0,329.0,189.0,1.0,31.0,18.0,2.0,62.0,10.0,182.0,94.0,301.0,7.0,7.0,154.0,238.0,53.0,1.0,118.0,413.0,24.0,2.0,48.0,7.0,981.0,33.0,23.0,11.0,33.0,4.0,1.0,,,,,,,,2.0,,,,,,,,,,,,4.0,,3.0,2.0,3.0,,3.0,,,12.0,,19.0,,14.0,,6.0,,4.0,1.0,,,4.0,,1.0,,1.0,5.0,,29.0,1.0,,14.0,20.0,7.0,1.0,2.0,,,5.0,1.0,,4.0,5.0,,3.0,2.0,,,3.0,1.0,3.0,2.0,,1.0,,1.0,1.0,,10.0,6.0,,,,,,1.0,3.0,3.0,,,,,,3.0,,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3780,17,21.0,5.0,4.0,3.0,170.0,,4.0,187.0,,15.0,10.0,15.0,92.0,61.0,21.0,10.0,4.0,15.0,26.0,28.0,1.0,10.0,2.0,4.0,4.0,3.0,11.0,5.0,53.0,29.0,1.0,2.0,1.0,23.0,0.0,15.0,9.0,17.0,15.0,2.0,1.0,2.0,10.0,,10.0,14.0,10.0,8.0,,987.0,,8.0,14.0,,24.0,47.0,,25.0,,102.0,101.0,19.0,,9.0,,110.0,22.0,25.0,10.0,3.0,13.0,11.0,164.0,244.0,1.0,26.0,8.0,256.0,46.0,,2.0,,419.0,32.0,10.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,18.0,,7.0,,13.0,19.0,1.0,2.0,7.0,6.0,1.0,10.0,6.0,17.0,1.0,6.0,1.0,4.0,11.0,5.0,1.0,1.0,,,,,4.0,3.0,20.0,,2.0,24.0,8.0,32.0,6.0,1.0,2.0,5.0,8.0,1.0,,3.0,5.0,,,4.0,,,2.0,,5.0,2.0,2.0,,,,,,12.0,2.0,,2.0,1.0,,,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,,1.0,,1.0,4.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,
2435,17,46.0,6.0,7.0,5.0,80.0,,13.0,119.0,1.0,2.0,2.0,4.0,29.0,21.0,4.0,,3.0,6.0,7.0,27.0,1.0,3.0,2.0,,4.0,7.0,,1.0,10.0,19.0,1.0,,,33.0,28.0,3.0,4.0,11.0,10.0,1.0,2.0,,5.0,,5.0,22.0,12.0,2.0,2.0,360.0,,3.0,4.0,,15.0,28.0,,14.0,1.0,47.0,47.0,10.0,4.0,13.0,,42.0,7.0,48.0,22.0,,16.0,12.0,63.0,114.0,2.0,5.0,23.0,146.0,10.0,,7.0,3.0,227.0,5.0,6.0,1.0,6.0,,,,2.0,,,,,,,,,,,,,,,,,,9.0,,4.0,,1.0,5.0,,1.0,2.0,3.0,,3.0,,3.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,5.0,,1.0,,2.0,1.0,1.0,,,,,1.0,,2.0,1.0,,1.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,4.0,,,,2.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,17,52.0,7.0,,,77.0,,8.0,129.0,2.0,1.0,2.0,6.0,47.0,30.0,7.0,2.0,2.0,2.0,2.0,15.0,,2.0,4.0,,2.0,2.0,4.0,1.0,17.0,17.0,,5.0,3.0,33.0,0.0,6.0,4.0,7.0,6.0,1.0,,4.0,3.0,,3.0,25.0,18.0,4.0,2.0,348.0,,1.0,6.0,3.0,20.0,14.0,,9.0,,44.0,41.0,4.0,4.0,7.0,,36.0,7.0,57.0,13.0,8.0,4.0,4.0,55.0,107.0,2.0,20.0,12.0,160.0,5.0,3.0,9.0,2.0,211.0,8.0,5.0,1.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,,1.0,,2.0,19.0,2.0,,,1.0,,1.0,,2.0,,2.0,,,,,,1.0,,,,,5.0,,86.0,,,2.0,69.0,4.0,2.0,,1.0,2.0,,2.0,,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,17,32.0,4.0,4.0,4.0,98.0,,6.0,126.0,3.0,10.0,3.0,13.0,64.0,66.0,9.0,3.0,2.0,9.0,10.0,24.0,,2.0,2.0,,11.0,1.0,38.0,3.0,78.0,32.0,,,,21.0,0.0,8.0,9.0,13.0,12.0,1.0,,,3.0,,3.0,10.0,6.0,7.0,1.0,706.0,,3.0,6.0,2.0,27.0,27.0,,15.0,,127.0,127.0,7.0,3.0,14.0,,48.0,9.0,37.0,6.0,,12.0,12.0,91.0,160.0,,18.0,10.0,185.0,13.0,6.0,6.0,3.0,349.0,33.0,11.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,32.0,,12.0,,5.0,15.0,2.0,,,,,,,2.0,,1.0,,3.0,2.0,4.0,,1.0,,,,1.0,,,,,,6.0,,14.0,4.0,9.0,3.0,8.0,1.0,,,,1.0,,,3.0,,4.0,3.0,,,1.0,3.0,,,,,,5.0,,,3.0,,,,1.0,,1.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2880,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
