id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_right,att_goal_high_centre,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_ibox_goal,att_ibox_miss,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_pen_goal,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_low_centre,att_sv_low_right,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,final_third_entries,formation_place,fouls,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_openplay,goal_kicks,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,att_hd_miss,att_hd_total,total_sub_on,att_freekick_miss,att_freekick_total,att_ibox_blocked,att_ibox_target,att_sv_low_left,dangerous_play,fouled_final_third,total_offside,att_bx_centre,att_lf_goal,foul_throw_in,last_man_tackle,own_goals,shield_ball_oop,six_yard_block,att_hd_target,att_bx_left,att_fastbreak,att_goal_high_left,att_hd_goal,att_miss_high_left,goal_assist_intentional,goal_fastbreak,shot_fastbreak,total_pull_back,accurate_goal_kicks,accurate_pull_back,att_lg_centre,clearance_off_line,penalty_conceded,red_card,second_yellow,att_freekick_target,att_hd_post,att_ibox_post,att_post_high,goal_assist_deadball,goal_assist_setplay,hit_woodwork,post_scoring_att,accurate_freekick_cross,att_post_left,error_lead_to_shot,freekick_cross,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,total_keeper_sweeper,att_sv_high_right,att_cmiss_right,att_cmiss_left,penalty_won,total_fastbreak,att_freekick_goal,attempts_obox,head_pass,open_play_pass,successful_open_play_pass,goals_openplay,attempts_ibox,att_obx_left,touches_in_opp_box,att_obox_post,att_obp_goal,att_post_right,penalty_save,stand_save,att_cmiss_high,att_cmiss_high_right,att_pen_target,att_obxd_left,att_obxd_right,back_pass,att_obx_right,att_freekick_post,fwd_pass,att_cmiss_high_left,att_lg_left,leftside_pass,att_pen_miss,att_pen_post
4001,18,83.0,12.0,13.0,29.0,16.0,5.0,206.0,9.0,19.0,25.0,260.0,3.0,5.0,13.0,6.0,19.0,100.0,72.0,10.0,9.0,,,,1.0,,,1.0,3.0,5.0,29.0,2.0,,3.0,4.0,9.0,1.0,10.0,5.0,23.0,,,,,,1.0,2.0,1.0,1.0,,58.0,1.0,10.0,8.0,,40.0,11.0,22.0,12.0,7.0,56.0,37.0,1.0,9.0,,,97.0,288.0,20.0,12.0,2.0,14.0,12.0,2.0,3.0,,,,1.0,17.0,1.0,17.0,65.0,29.0,7.0,1.0,977.0,,9.0,13.0,7.0,1.0,94.0,39.0,75.0,,204.0,202.0,3.0,18.0,37.0,13.0,98.0,22.0,99.0,43.0,11.0,6.0,39.0,100.0,61.0,169.0,15.0,374.0,23.0,19.0,60.0,373.0,30.0,10.0,19.0,7.0,5.0,661.0,30.0,9.0,5.0,3.0,11.0,11.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,,1.0,,4.0,3.0,,,1.0,,,,,,,,2.0,,,,3.0,3.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
2634,18,237.0,31.0,,1.0,1.0,2.0,180.0,30.0,,41.0,416.0,,5.0,46.0,93.0,28.0,177.0,166.0,10.0,,,2.0,,1.0,,,4.0,4.0,,1.0,2.0,,2.0,,,,,,,1.0,,1.0,2.0,5.0,6.0,,2.0,1.0,1.0,54.0,7.0,5.0,10.0,7.0,1.0,3.0,1.0,2.0,8.0,90.0,159.0,7.0,175.0,98.0,1.0,153.0,0.0,32.0,25.0,4.0,38.0,32.0,6.0,1.0,1.0,,,180.0,50.0,9.0,48.0,227.0,113.0,10.0,27.0,2270.0,22.0,5.0,6.0,8.0,21.0,107.0,47.0,21.0,2.0,383.0,237.0,,37.0,17.0,4.0,88.0,11.0,300.0,57.0,321.0,4.0,,4.0,4.0,196.0,4.0,346.0,120.0,,115.0,642.0,17.0,2.0,46.0,2.0,5.0,1196.0,19.0,16.0,10.0,4.0,9.0,27.0,3.0,4.0,8.0,3.0,,,5.0,4.0,,,,2.0,1.0,1.0,,1.0,,4.0,3.0,2.0,1.0,,1.0,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3872,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3322,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,18,187.0,18.0,,2.0,2.0,6.0,352.0,1.0,36.0,43.0,537.0,2.0,6.0,9.0,13.0,18.0,56.0,36.0,12.0,,,,,,1.0,2.0,1.0,,,3.0,1.0,2.0,3.0,1.0,3.0,2.0,8.0,2.0,15.0,3.0,,2.0,2.0,16.0,1.0,1.0,1.0,,1.0,54.0,,6.0,7.0,2.0,1.0,10.0,5.0,29.0,3.0,65.0,61.0,,3.0,2.0,,83.0,0.0,12.0,7.0,3.0,5.0,5.0,,3.0,3.0,,,2.0,18.0,,18.0,58.0,39.0,2.0,1.0,780.0,,4.0,11.0,6.0,1.0,59.0,100.0,34.0,,148.0,144.0,5.0,14.0,35.0,8.0,186.0,15.0,200.0,35.0,7.0,18.0,1.0,16.0,15.0,241.0,10.0,443.0,4.0,39.0,56.0,627.0,20.0,3.0,26.0,14.0,6.0,826.0,24.0,12.0,13.0,10.0,4.0,17.0,,,1.0,11.0,,,3.0,1.0,,,3.0,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,18,247.0,46.0,11.0,25.0,14.0,4.0,480.0,8.0,36.0,53.0,702.0,5.0,116.0,29.0,22.0,29.0,245.0,195.0,16.0,5.0,,,,,1.0,,1.0,1.0,5.0,24.0,2.0,,5.0,6.0,3.0,,15.0,4.0,22.0,,,,2.0,4.0,1.0,1.0,1.0,4.0,1.0,142.0,7.0,4.0,10.0,3.0,29.0,46.0,20.0,54.0,5.0,159.0,122.0,7.0,40.0,20.0,,215.0,319.0,50.0,28.0,1.0,38.0,32.0,6.0,1.0,1.0,,,36.0,62.0,2.0,61.0,200.0,86.0,15.0,7.0,2417.0,,10.0,12.0,8.0,9.0,262.0,82.0,68.0,3.0,492.0,454.0,2.0,62.0,78.0,16.0,233.0,22.0,313.0,106.0,78.0,30.0,26.0,104.0,78.0,351.0,13.0,740.0,58.0,40.0,124.0,949.0,28.0,5.0,58.0,11.0,165.0,1728.0,50.0,28.0,9.0,14.0,12.0,41.0,7.0,,,1.0,3.0,6.0,1.0,3.0,,,,2.0,,1.0,2.0,,,8.0,,,,2.0,,,3.0,1.0,,2.0,3.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654,18,195.0,14.0,,5.0,5.0,,210.0,3.0,2.0,21.0,400.0,,91.0,6.0,4.0,13.0,56.0,53.0,14.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,40.0,4.0,,7.0,4.0,,18.0,17.0,7.0,1.0,33.0,44.0,4.0,19.0,9.0,,47.0,0.0,8.0,11.0,,7.0,6.0,1.0,,,,,13.0,12.0,1.0,11.0,68.0,47.0,1.0,7.0,950.0,1.0,7.0,7.0,1.0,2.0,50.0,90.0,22.0,1.0,117.0,103.0,,23.0,17.0,1.0,97.0,14.0,212.0,18.0,33.0,8.0,,35.0,35.0,113.0,,272.0,20.0,2.0,33.0,449.0,2.0,3.0,26.0,1.0,102.0,736.0,18.0,11.0,11.0,3.0,5.0,20.0,2.0,,1.0,2.0,,,,1.0,1.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3857,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,18,71.0,3.0,,1.0,1.0,21.0,161.0,,59.0,7.0,231.0,3.0,1.0,44.0,13.0,23.0,114.0,81.0,10.0,1.0,,,,1.0,1.0,1.0,3.0,10.0,1.0,4.0,5.0,1.0,4.0,2.0,4.0,,2.0,3.0,9.0,4.0,,3.0,5.0,20.0,4.0,1.0,,2.0,3.0,33.0,3.0,7.0,16.0,2.0,1.0,8.0,2.0,22.0,5.0,108.0,47.0,3.0,2.0,1.0,,32.0,0.0,18.0,12.0,3.0,18.0,17.0,1.0,4.0,4.0,,1.0,2.0,11.0,,11.0,21.0,7.0,9.0,2.0,1170.0,,3.0,12.0,9.0,1.0,36.0,51.0,17.0,,155.0,151.0,4.0,9.0,20.0,13.0,79.0,15.0,85.0,6.0,6.0,11.0,,10.0,10.0,148.0,49.0,266.0,3.0,73.0,12.0,341.0,29.0,7.0,23.0,7.0,1.0,539.0,56.0,9.0,9.0,2.0,8.0,14.0,2.0,4.0,5.0,11.0,,,3.0,3.0,,,,14.0,2.0,,,,,1.0,,,1.0,2.0,,,,3.0,,2.0,2.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
3971,18,15.0,2.0,,,,5.0,31.0,,14.0,,46.0,,,23.0,6.0,8.0,25.0,17.0,4.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,2.0,5.0,,,,1.0,,7.0,1.0,2.0,,,,5.0,,8.0,3.0,43.0,12.0,1.0,1.0,,,5.0,0.0,4.0,3.0,,,,,,,,,,3.0,,3.0,4.0,2.0,3.0,,255.0,,2.0,2.0,3.0,,9.0,12.0,4.0,,39.0,39.0,2.0,1.0,4.0,1.0,20.0,4.0,16.0,3.0,1.0,13.0,,5.0,5.0,30.0,14.0,52.0,,19.0,,63.0,6.0,3.0,,,,123.0,14.0,1.0,2.0,5.0,4.0,,,,,5.0,,,2.0,2.0,2.0,,,2.0,,,,,,,1.0,,,2.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
2867,18,85.0,17.0,,13.0,13.0,2.0,194.0,14.0,4.0,17.0,266.0,1.0,40.0,25.0,36.0,21.0,137.0,121.0,11.0,1.0,,,,,,1.0,1.0,5.0,6.0,22.0,2.0,1.0,3.0,2.0,4.0,,5.0,4.0,13.0,2.0,,,4.0,7.0,3.0,2.0,1.0,4.0,,65.0,10.0,8.0,4.0,7.0,1.0,35.0,12.0,19.0,5.0,88.0,114.0,10.0,25.0,18.0,,102.0,0.0,17.0,19.0,1.0,29.0,23.0,6.0,,,,3.0,31.0,28.0,2.0,28.0,109.0,54.0,8.0,12.0,1720.0,1.0,8.0,4.0,11.0,5.0,168.0,19.0,37.0,2.0,273.0,249.0,5.0,37.0,23.0,11.0,104.0,12.0,124.0,35.0,49.0,40.0,,48.0,48.0,168.0,19.0,326.0,48.0,4.0,49.0,402.0,30.0,3.0,27.0,4.0,65.0,834.0,42.0,37.0,8.0,14.0,6.0,22.0,1.0,1.0,1.0,2.0,,,4.0,6.0,1.0,,1.0,9.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,2.0,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3280,18,372.0,48.0,,17.0,17.0,,319.0,36.0,1.0,39.0,674.0,1.0,208.0,26.0,16.0,22.0,160.0,147.0,8.0,,,,,,,,,,1.0,3.0,2.0,,2.0,,2.0,,4.0,1.0,6.0,,,,1.0,5.0,2.0,,,1.0,,102.0,12.0,2.0,8.0,6.0,,14.0,42.0,14.0,6.0,77.0,112.0,12.0,63.0,24.0,,191.0,48.0,21.0,22.0,,24.0,21.0,3.0,1.0,1.0,,,44.0,45.0,4.0,45.0,254.0,123.0,8.0,20.0,1900.0,5.0,1.0,8.0,2.0,8.0,4.0,265.0,70.0,1.0,438.0,381.0,3.0,72.0,27.0,4.0,132.0,9.0,432.0,122.0,120.0,27.0,,56.0,56.0,258.0,3.0,565.0,111.0,1.0,116.0,941.0,8.0,4.0,50.0,2.0,254.0,1657.0,31.0,27.0,8.0,19.0,6.0,39.0,5.0,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,6.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,18,59.0,15.0,,1.0,1.0,7.0,194.0,1.0,24.0,16.0,252.0,4.0,2.0,36.0,12.0,30.0,116.0,107.0,10.0,,,1.0,,,1.0,,4.0,8.0,,3.0,1.0,1.0,6.0,2.0,4.0,,3.0,2.0,7.0,,,1.0,5.0,22.0,4.0,1.0,,3.0,1.0,72.0,2.0,10.0,8.0,,4.0,8.0,4.0,38.0,10.0,136.0,76.0,2.0,4.0,2.0,,48.0,0.0,29.0,13.0,4.0,20.0,18.0,2.0,2.0,2.0,,7.0,2.0,13.0,,13.0,38.0,21.0,11.0,1.0,1284.0,,5.0,7.0,9.0,,85.0,66.0,23.0,1.0,198.0,198.0,7.0,15.0,50.0,12.0,113.0,12.0,77.0,29.0,4.0,45.0,3.0,15.0,12.0,176.0,24.0,300.0,9.0,27.0,28.0,362.0,31.0,9.0,23.0,8.0,3.0,689.0,71.0,28.0,9.0,13.0,11.0,16.0,2.0,3.0,6.0,17.0,1.0,3.0,6.0,3.0,,2.0,,16.0,,,,,,,,,,2.0,2.0,3.0,1.0,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,
1598,18,136.0,1.0,,3.0,3.0,20.0,386.0,,117.0,19.0,519.0,3.0,1.0,95.0,52.0,33.0,167.0,149.0,27.0,,1.0,2.0,1.0,2.0,5.0,2.0,11.0,28.0,7.0,47.0,7.0,4.0,16.0,14.0,8.0,2.0,16.0,8.0,33.0,11.0,2.0,1.0,6.0,23.0,7.0,2.0,1.0,5.0,3.0,60.0,3.0,19.0,4.0,2.0,,12.0,7.0,85.0,12.0,224.0,146.0,3.0,5.0,4.0,1.0,76.0,0.0,29.0,26.0,13.0,30.0,25.0,5.0,1.0,1.0,,4.0,16.0,16.0,,16.0,28.0,22.0,7.0,4.0,2328.0,,13.0,15.0,30.0,3.0,110.0,94.0,37.0,,284.0,267.0,7.0,5.0,48.0,46.0,208.0,28.0,152.0,8.0,22.0,36.0,,19.0,19.0,314.0,71.0,533.0,,136.0,22.0,666.0,95.0,18.0,25.0,7.0,2.0,1117.0,91.0,48.0,14.0,21.0,16.0,18.0,2.0,15.0,23.0,7.0,1.0,1.0,11.0,9.0,5.0,,3.0,28.0,6.0,8.0,,,,,3.0,3.0,,2.0,1.0,4.0,3.0,1.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,
1664,18,45.0,3.0,,,,,24.0,5.0,,9.0,69.0,,,8.0,14.0,6.0,51.0,36.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,15.0,3.0,1.0,2.0,1.0,,,,,2.0,22.0,27.0,3.0,37.0,24.0,,25.0,0.0,13.0,6.0,,7.0,4.0,3.0,,,,1.0,37.0,13.0,,13.0,55.0,21.0,3.0,5.0,514.0,,,,,4.0,11.0,6.0,8.0,,79.0,58.0,,10.0,5.0,,9.0,,64.0,15.0,58.0,,,,,27.0,1.0,63.0,20.0,,31.0,127.0,1.0,1.0,9.0,,,233.0,7.0,4.0,1.0,,1.0,7.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8353,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728,18,85.0,6.0,,,,2.0,86.0,3.0,1.0,11.0,171.0,,26.0,7.0,3.0,10.0,53.0,41.0,2.0,,,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,16.0,5.0,1.0,2.0,,,5.0,,,1.0,18.0,26.0,5.0,22.0,13.0,,46.0,0.0,5.0,5.0,1.0,11.0,11.0,,1.0,,,,17.0,11.0,1.0,11.0,58.0,26.0,2.0,9.0,571.0,7.0,1.0,2.0,2.0,4.0,12.0,60.0,9.0,,102.0,83.0,1.0,10.0,5.0,1.0,35.0,3.0,103.0,20.0,41.0,6.0,,5.0,5.0,62.0,2.0,140.0,16.0,1.0,26.0,238.0,4.0,,15.0,1.0,32.0,387.0,9.0,6.0,7.0,2.0,,12.0,,1.0,1.0,5.0,,,1.0,1.0,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,18,413.0,56.0,,4.0,4.0,76.0,509.0,19.0,26.0,84.0,918.0,4.0,,145.0,201.0,33.0,220.0,209.0,18.0,,2.0,1.0,1.0,,,,1.0,10.0,,2.0,3.0,4.0,7.0,4.0,3.0,1.0,8.0,2.0,14.0,2.0,,1.0,1.0,26.0,6.0,2.0,1.0,1.0,1.0,155.0,3.0,12.0,18.0,10.0,,5.0,5.0,21.0,11.0,253.0,299.0,3.0,24.0,15.0,,197.0,140.0,65.0,33.0,2.0,47.0,37.0,10.0,,,,1.0,43.0,63.0,3.0,61.0,244.0,116.0,12.0,6.0,2867.0,,8.0,10.0,7.0,10.0,211.0,175.0,59.0,2.0,521.0,471.0,1.0,69.0,85.0,19.0,250.0,18.0,511.0,112.0,74.0,14.0,,10.0,10.0,468.0,196.0,845.0,55.0,34.0,137.0,1346.0,38.0,5.0,70.0,7.0,1.0,1864.0,54.0,19.0,10.0,9.0,3.0,53.0,6.0,5.0,10.0,,,,9.0,3.0,,1.0,,2.0,1.0,,,,,1.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
3114,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3920,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
