id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_bx_centre,att_cmiss_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_left,att_miss_right,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,clearance_off_line,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_corners,won_tackle,yellow_card,att_bx_right,att_cmiss_left,att_goal_high_left,att_goal_low_right,att_hd_goal,att_ibox_goal,att_miss_high,att_obox_blocked,att_rf_target,att_rf_total,big_chance_created,big_chance_scored,goals,goal_assist_setplay,last_man_tackle,red_card,shield_ball_oop,six_yard_block,won_contest,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,att_assist_setplay,att_goal_high_centre,att_rf_goal,crosses_18yard,freekick_cross,goals_openplay,hand_ball,hit_woodwork,overrun,poss_won_att_3rd,total_through_ball,att_cmiss_high_right,att_freekick_total,att_miss_high_right,att_sv_low_centre,error_lead_to_goal,att_cmiss_high,att_goal_low_left,corner_taken,head_pass,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_goal_kicks,accurate_pull_back,accurate_through_ball,att_bx_left,att_freekick_miss,att_freekick_post,att_goal_high_right,att_lf_goal,att_miss_high_left,att_obox_goal,att_obox_post,att_post_high,dangerous_play,error_lead_to_shot,fouled_final_third,foul_throw_in,goal_kicks,post_scoring_att,second_goal_assist,total_corners_intobox,total_offside,total_pull_back,accurate_keeper_throws,diving_save,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,accurate_corners_intobox,att_cmiss_high_left,att_fastbreak,att_freekick_target,att_lg_centre,att_pen_goal,att_sv_low_left,shot_fastbreak,total_sub_on,attempts_ibox,attempts_obox,att_corner,att_post_left,total_fastbreak,touches_in_opp_box,goal_assist_deadball,second_yellow,att_post_right,att_hd_post,att_ibox_post,att_goal_low_centre,att_obx_left,goal_fastbreak,accurate_keeper_sweeper,cross_not_claimed,dive_catch,dive_save,penalty_faced,stand_catch,stand_save,total_keeper_sweeper,att_obxd_left,att_pen_target,penalty_won,att_lg_right,att_obp_goal,att_obxd_right,att_freekick_goal,own_goals,gk_smother,penalty_save,att_obx_right,back_pass,att_lg_left,blocked_pass,put_through,att_pen_post,att_pen_miss
3660,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3882,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,20,26.0,7.0,2.0,82.0,,9.0,3.0,101.0,2.0,12.0,4.0,18.0,67.0,39.0,8.0,1.0,,,,,2.0,4.0,,2.0,5.0,4.0,1.0,3.0,3.0,7.0,13.0,,,1.0,1.0,,34.0,26.0,,,4.0,2.0,,,6.0,28.0,3.0,71.0,18.0,,,,18.0,260.0,11.0,31.0,6.0,10.0,8.0,2.0,,,,,,,,41.0,5.0,5.0,11.0,,646.0,,1.0,7.0,4.0,,25.0,29.0,13.0,2.0,142.0,140.0,4.0,19.0,34.0,7.0,46.0,8.0,30.0,13.0,2.0,28.0,27.0,27.0,77.0,16.0,137.0,1.0,11.0,8.0,140.0,15.0,5.0,1.0,2.0,286.0,23.0,23.0,5.0,4.0,9.0,1.0,,3.0,3.0,,,,1.0,2.0,2.0,1.0,10.0,2.0,,1.0,,,,,,8.0,7.0,7.0,,,,1.0,21.0,,1.0,2.0,,7.0,3.0,1.0,,,,1.0,,,1.0,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,16.0,,,,,,,,,,,,,,1.0,,,,,1.0,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
3313,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4331,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,20,2.0,,,7.0,4.0,,7.0,9.0,,,,1.0,7.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,1.0,1.0,,,,8.0,0.0,1.0,20.0,,2.0,2.0,,,,,,,,,1.0,21.0,8.0,,1.0,64.0,,,1.0,,,1.0,,2.0,1.0,17.0,17.0,1.0,,,,3.0,1.0,4.0,,,,,,8.0,,17.0,11.0,,18.0,21.0,,,,,45.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,3.0,3.0,1.0,11.0,3.0,,,,5.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,
3981,20,225.0,19.0,6.0,517.0,1.0,77.0,42.0,734.0,2.0,12.0,6.0,28.0,170.0,131.0,25.0,6.0,2.0,2.0,,2.0,3.0,6.0,5.0,11.0,42.0,4.0,5.0,16.0,9.0,32.0,33.0,2.0,,,,3.0,197.0,70.0,2.0,6.0,10.0,14.0,1.0,,7.0,50.0,9.0,109.0,89.0,6.0,12.0,1.0,139.0,259.0,23.0,251.0,24.0,31.0,22.0,9.0,,,,3.0,32.0,3.0,26.0,270.0,78.0,46.0,11.0,6.0,1804.0,,12.0,17.0,19.0,3.0,157.0,126.0,48.0,2.0,296.0,287.0,24.0,44.0,169.0,23.0,251.0,29.0,262.0,52.0,21.0,19.0,49.0,30.0,334.0,13.0,674.0,14.0,82.0,76.0,887.0,52.0,18.0,31.0,2.0,1201.0,27.0,27.0,43.0,8.0,15.0,20.0,4.0,4.0,2.0,,3.0,,4.0,6.0,7.0,3.0,7.0,4.0,3.0,5.0,,,,,,9.0,8.0,4.0,1.0,4.0,,,15.0,8.0,2.0,,1.0,2.0,2.0,5.0,1.0,6.0,2.0,7.0,,3.0,1.0,31.0,,25.0,,22.0,,,1.0,3.0,3.0,,,5.0,5.0,1.0,1.0,,,,4.0,1.0,,1.0,,19.0,2.0,,,,,,,,,,,,4.0,,2.0,,,2.0,4.0,2.0,4.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
4187,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4191,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,20,333.0,42.0,1.0,379.0,2.0,14.0,82.0,712.0,6.0,10.0,9.0,16.0,74.0,68.0,6.0,1.0,1.0,,,,,,1.0,1.0,3.0,2.0,1.0,5.0,1.0,8.0,7.0,,,,,1.0,84.0,100.0,,,2.0,15.0,3.0,,1.0,12.0,1.0,49.0,67.0,,8.0,1.0,144.0,0.0,14.0,311.0,15.0,21.0,20.0,1.0,1.0,,1.0,2.0,18.0,,14.0,222.0,154.0,120.0,11.0,4.0,1301.0,,1.0,6.0,2.0,4.0,80.0,130.0,16.0,3.0,149.0,142.0,38.0,60.0,211.0,5.0,165.0,7.0,363.0,63.0,15.0,3.0,2.0,2.0,226.0,2.0,467.0,9.0,14.0,104.0,828.0,9.0,4.0,45.0,6.0,974.0,8.0,8.0,11.0,4.0,2.0,36.0,,,2.0,,,,,,2.0,1.0,6.0,,,,,,1.0,,,2.0,,,,,,,1.0,,,3.0,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3241,20,242.0,22.0,5.0,624.0,,72.0,59.0,829.0,20.0,9.0,3.0,27.0,178.0,136.0,35.0,3.0,4.0,,,,5.0,2.0,3.0,4.0,17.0,6.0,10.0,20.0,26.0,75.0,59.0,2.0,2.0,1.0,3.0,8.0,242.0,152.0,,5.0,32.0,17.0,3.0,,20.0,77.0,5.0,159.0,115.0,5.0,1.0,,124.0,290.0,19.0,265.0,24.0,31.0,23.0,8.0,3.0,1.0,2.0,1.0,35.0,2.0,21.0,176.0,85.0,59.0,14.0,1.0,2015.0,,33.0,27.0,31.0,,170.0,124.0,95.0,3.0,471.0,470.0,43.0,97.0,328.0,25.0,322.0,60.0,268.0,54.0,2.0,78.0,148.0,74.0,440.0,9.0,891.0,3.0,76.0,79.0,1011.0,88.0,11.0,24.0,20.0,1578.0,42.0,42.0,50.0,8.0,29.0,20.0,2.0,4.0,3.0,,1.0,,1.0,3.0,27.0,25.0,71.0,3.0,,2.0,1.0,,1.0,1.0,1.0,38.0,37.0,13.0,5.0,22.0,,2.0,29.0,21.0,1.0,3.0,3.0,12.0,12.0,18.0,1.0,13.0,3.0,8.0,1.0,1.0,1.0,93.0,,,,,,1.0,7.0,3.0,2.0,,,,,1.0,3.0,,,1.0,11.0,,,3.0,,77.0,1.0,2.0,,,,,,,,,,,27.0,,2.0,5.0,,,7.0,2.0,3.0,,,,,2.0,,1.0,1.0,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
3349,20,190.0,23.0,1.0,239.0,17.0,15.0,34.0,424.0,182.0,21.0,25.0,23.0,233.0,156.0,6.0,6.0,,2.0,3.0,5.0,2.0,4.0,3.0,,1.0,2.0,1.0,2.0,,4.0,4.0,1.0,,,1.0,2.0,78.0,57.0,,18.0,5.0,14.0,2.0,1.0,21.0,10.0,3.0,68.0,71.0,17.0,54.0,27.0,182.0,50.0,21.0,318.0,20.0,39.0,32.0,7.0,,,,50.0,42.0,2.0,38.0,209.0,188.0,85.0,13.0,30.0,1882.0,3.0,4.0,5.0,4.0,16.0,7.0,243.0,67.0,1.0,392.0,350.0,38.0,14.0,31.0,6.0,110.0,9.0,243.0,95.0,95.0,5.0,46.0,46.0,210.0,4.0,439.0,65.0,19.0,98.0,636.0,15.0,1.0,35.0,247.0,1212.0,10.0,10.0,10.0,7.0,11.0,28.0,6.0,2.0,1.0,,,,1.0,2.0,3.0,,8.0,,,1.0,,,,2.0,1.0,1.0,5.0,5.0,,3.0,,1.0,24.0,1.0,,2.0,1.0,2.0,5.0,2.0,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
2837,20,709.0,73.0,4.0,1190.0,,93.0,111.0,1895.0,2.0,15.0,25.0,34.0,196.0,137.0,35.0,10.0,,4.0,1.0,5.0,3.0,4.0,4.0,,,2.0,1.0,,,2.0,6.0,1.0,1.0,,,2.0,169.0,280.0,1.0,7.0,5.0,46.0,11.0,,6.0,55.0,7.0,203.0,188.0,3.0,24.0,14.0,358.0,136.0,73.0,823.0,34.0,38.0,32.0,6.0,11.0,8.0,11.0,26.0,66.0,5.0,50.0,564.0,327.0,252.0,8.0,13.0,2999.0,3.0,15.0,31.0,5.0,9.0,210.0,323.0,129.0,2.0,506.0,484.0,109.0,164.0,692.0,4.0,475.0,46.0,774.0,139.0,42.0,40.0,13.0,13.0,690.0,8.0,1487.0,15.0,97.0,164.0,2248.0,14.0,4.0,100.0,2.0,2706.0,33.0,33.0,38.0,19.0,4.0,73.0,10.0,,2.0,,,,1.0,1.0,2.0,3.0,7.0,9.0,,1.0,,,,2.0,1.0,25.0,4.0,4.0,,,,1.0,7.0,,1.0,1.0,,5.0,7.0,90.0,,,,1.0,,1.0,,,2.0,61.0,,56.0,,1.0,24.0,1.0,,,1.0,,,,,,,2.0,4.0,1.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
2552,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3957,20,1061.0,41.0,3.0,335.0,2.0,14.0,85.0,1396.0,6.0,30.0,44.0,26.0,254.0,159.0,5.0,12.0,,4.0,3.0,8.0,6.0,5.0,4.0,,,2.0,,,,1.0,4.0,3.0,2.0,1.0,,,153.0,83.0,2.0,9.0,7.0,7.0,10.0,2.0,1.0,6.0,7.0,58.0,95.0,9.0,100.0,48.0,106.0,130.0,14.0,577.0,26.0,32.0,26.0,6.0,1.0,,1.0,82.0,31.0,3.0,27.0,497.0,268.0,184.0,10.0,35.0,2339.0,10.0,2.0,4.0,4.0,27.0,6.0,257.0,10.0,,314.0,233.0,65.0,18.0,373.0,6.0,83.0,6.0,1152.0,81.0,181.0,3.0,5.0,5.0,139.0,6.0,453.0,29.0,14.0,117.0,1600.0,17.0,1.0,35.0,9.0,1955.0,11.0,11.0,14.0,9.0,3.0,24.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,6.0,1.0,,,,1.0,,5.0,3.0,2.0,,,,,,,4.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4190,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,20,515.0,36.0,1.0,467.0,2.0,32.0,82.0,982.0,4.0,17.0,20.0,22.0,93.0,64.0,8.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,9.0,7.0,3.0,,,1.0,,110.0,120.0,,3.0,3.0,11.0,2.0,,,16.0,5.0,73.0,88.0,3.0,8.0,6.0,152.0,104.0,28.0,362.0,15.0,18.0,16.0,2.0,,,,19.0,33.0,7.0,28.0,322.0,180.0,144.0,6.0,6.0,1323.0,2.0,4.0,4.0,2.0,4.0,113.0,109.0,25.0,2.0,162.0,140.0,58.0,59.0,295.0,6.0,159.0,8.0,554.0,62.0,30.0,10.0,,,210.0,1.0,535.0,17.0,33.0,111.0,1089.0,11.0,5.0,36.0,4.0,1262.0,14.0,14.0,23.0,11.0,2.0,30.0,4.0,,,,,,,2.0,3.0,1.0,9.0,1.0,,,,1.0,,1.0,,9.0,,,,,,,,,,,,1.0,3.0,9.0,,,1.0,1.0,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4453,20,39.0,1.0,,37.0,,3.0,5.0,76.0,,,1.0,3.0,26.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,16.0,13.0,,,,,,,2.0,5.0,,8.0,9.0,,2.0,1.0,9.0,0.0,4.0,21.0,2.0,8.0,7.0,1.0,,,,1.0,6.0,1.0,5.0,21.0,11.0,6.0,3.0,2.0,173.0,,2.0,,,,6.0,15.0,2.0,1.0,21.0,21.0,3.0,10.0,28.0,,11.0,2.0,41.0,1.0,2.0,,2.0,2.0,15.0,,47.0,1.0,3.0,5.0,86.0,,2.0,7.0,1.0,112.0,3.0,3.0,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,20,42.0,1.0,1.0,45.0,,15.0,,85.0,1.0,8.0,3.0,7.0,28.0,22.0,2.0,1.0,,,,,1.0,,1.0,2.0,6.0,1.0,,1.0,1.0,6.0,8.0,,,,,,35.0,13.0,,,5.0,7.0,,,3.0,13.0,4.0,39.0,18.0,,,,8.0,0.0,6.0,27.0,3.0,5.0,5.0,,,,,1.0,2.0,,2.0,32.0,12.0,7.0,3.0,,266.0,,1.0,2.0,2.0,,8.0,15.0,8.0,,69.0,68.0,5.0,8.0,20.0,1.0,15.0,3.0,49.0,6.0,1.0,7.0,13.0,7.0,30.0,7.0,78.0,3.0,15.0,6.0,114.0,8.0,3.0,8.0,1.0,184.0,9.0,9.0,5.0,,4.0,6.0,,1.0,,,,,,,4.0,,2.0,,,,,,,,,2.0,2.0,,,1.0,,,4.0,,,,,1.0,,,,,,2.0,,,,6.0,,,,,,,,,,,,,,,,,,,2.0,,,,,6.0,2.0,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,20,65.0,6.0,,35.0,29.0,,53.0,100.0,,,,8.0,74.0,69.0,1.0,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,1.0,,,,3.0,,,,7.0,,63.0,0.0,,138.0,8.0,14.0,11.0,3.0,,,,,,,,21.0,153.0,46.0,2.0,6.0,720.0,,,1.0,,,7.0,37.0,6.0,,121.0,120.0,22.0,,16.0,,14.0,1.0,75.0,6.0,8.0,,,,50.0,,100.0,83.0,,126.0,175.0,,,,,392.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,76.0,,,,,,44.0,23.0,10.0,78.0,46.0,4.0,25.0,19.0,44.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,5.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
4044,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,20,17.0,,,10.0,12.0,,15.0,27.0,,,,2.0,16.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,4.0,,14.0,0.0,,33.0,2.0,5.0,3.0,2.0,,,,,2.0,2.0,2.0,3.0,38.0,18.0,1.0,4.0,180.0,,1.0,,,,5.0,4.0,1.0,,23.0,23.0,2.0,,6.0,,4.0,1.0,20.0,,4.0,,,,8.0,,22.0,24.0,,30.0,42.0,,,,,87.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,11.0,,,,,,,,,,,,,,,,19.0,,,,,,9.0,3.0,2.0,12.0,9.0,2.0,3.0,3.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
2935,20,155.0,7.0,,50.0,6.0,1.0,27.0,204.0,,6.0,18.0,6.0,31.0,33.0,4.0,1.0,,1.0,1.0,2.0,,2.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,25.0,23.0,1.0,,,,4.0,,1.0,,1.0,9.0,28.0,,39.0,32.0,30.0,36.0,4.0,84.0,6.0,2.0,2.0,,,,,60.0,14.0,,10.0,81.0,61.0,27.0,,4.0,502.0,4.0,1.0,3.0,2.0,2.0,11.0,30.0,7.0,1.0,87.0,49.0,14.0,9.0,59.0,2.0,14.0,4.0,158.0,15.0,77.0,2.0,1.0,1.0,37.0,,92.0,28.0,1.0,44.0,249.0,4.0,1.0,6.0,,361.0,2.0,2.0,2.0,5.0,,5.0,,,,,,,,1.0,,1.0,2.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,20,30.0,1.0,,31.0,,6.0,1.0,59.0,,1.0,2.0,4.0,14.0,14.0,,,,,,,,1.0,,1.0,6.0,2.0,,2.0,1.0,5.0,6.0,,,,1.0,,22.0,9.0,,,1.0,,,,,2.0,1.0,8.0,6.0,,1.0,1.0,8.0,0.0,4.0,18.0,2.0,4.0,4.0,,,,,2.0,6.0,,5.0,16.0,7.0,6.0,2.0,,170.0,,1.0,1.0,1.0,,6.0,5.0,5.0,,22.0,21.0,2.0,7.0,16.0,4.0,6.0,2.0,32.0,2.0,2.0,2.0,5.0,2.0,13.0,1.0,45.0,,6.0,2.0,72.0,6.0,2.0,2.0,,105.0,2.0,2.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,3.0,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
