id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_bx_centre,att_cmiss_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_left,att_miss_right,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,clearance_off_line,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_corners,won_tackle,yellow_card,att_bx_right,att_cmiss_left,att_goal_high_left,att_goal_low_right,att_hd_goal,att_ibox_goal,att_miss_high,att_obox_blocked,att_rf_target,att_rf_total,big_chance_created,big_chance_scored,goals,goal_assist_setplay,last_man_tackle,red_card,shield_ball_oop,six_yard_block,won_contest,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,att_assist_setplay,att_goal_high_centre,att_rf_goal,crosses_18yard,freekick_cross,goals_openplay,hand_ball,hit_woodwork,overrun,poss_won_att_3rd,total_through_ball,att_cmiss_high_right,att_freekick_total,att_miss_high_right,att_sv_low_centre,error_lead_to_goal,att_cmiss_high,att_goal_low_left,corner_taken,head_pass,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_goal_kicks,accurate_pull_back,accurate_through_ball,att_bx_left,att_freekick_miss,att_freekick_post,att_goal_high_right,att_lf_goal,att_miss_high_left,att_obox_goal,att_obox_post,att_post_high,dangerous_play,error_lead_to_shot,fouled_final_third,foul_throw_in,goal_kicks,post_scoring_att,second_goal_assist,total_corners_intobox,total_offside,total_pull_back,accurate_keeper_throws,diving_save,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,accurate_corners_intobox,att_cmiss_high_left,att_fastbreak,att_freekick_target,att_lg_centre,att_pen_goal,att_sv_low_left,shot_fastbreak,total_sub_on,attempts_ibox,attempts_obox,att_corner,att_post_left,total_fastbreak,touches_in_opp_box,goal_assist_deadball,second_yellow,att_post_right,att_hd_post,att_ibox_post,att_goal_low_centre,att_obx_left,goal_fastbreak,accurate_keeper_sweeper,cross_not_claimed,dive_catch,dive_save,penalty_faced,stand_catch,stand_save,total_keeper_sweeper,att_obxd_left,att_pen_target,penalty_won,att_lg_right,att_obp_goal,att_obxd_right,att_freekick_goal,own_goals,gk_smother,penalty_save,att_obx_right,back_pass,att_lg_left,blocked_pass,put_through,att_pen_post,att_pen_miss
1947,260909.0,Bradley Jones,Bradley,Jones,1982-03-19,Australia,Australia,,G,Goalkeeper,20,2.0,,,7.0,4.0,,7.0,9.0,,,,1.0,7.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,1.0,1.0,,,,8.0,0.0,1.0,20.0,,2.0,2.0,,,,,,,,,1.0,21.0,8.0,,1.0,64.0,,,1.0,,,1.0,,2.0,1.0,17.0,17.0,1.0,,,,3.0,1.0,4.0,,,,,,8.0,,17.0,11.0,,18.0,21.0,,,,,45.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,3.0,3.0,1.0,11.0,3.0,,,,5.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,
4453,19277.0,Eggert Jónsson,Eggert,Jónsson,1988-08-18,Iceland,Iceland,4.0,M,Centre Central Midfielder,20,39.0,1.0,,37.0,,3.0,5.0,76.0,,,1.0,3.0,26.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,16.0,13.0,,,,,,,2.0,5.0,,8.0,9.0,,2.0,1.0,9.0,0.0,4.0,21.0,2.0,8.0,7.0,1.0,,,,1.0,6.0,1.0,5.0,21.0,11.0,6.0,3.0,2.0,173.0,,2.0,,,,6.0,15.0,2.0,1.0,21.0,21.0,3.0,10.0,28.0,,11.0,2.0,41.0,1.0,2.0,,2.0,2.0,15.0,,47.0,1.0,3.0,5.0,86.0,,2.0,7.0,1.0,112.0,3.0,3.0,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3981,258412.0,Jordi Gómez,Jordi,Gómez García-Penche,1985-05-24,Spain,Spain,16.0,M,Midfielder,20,225.0,19.0,6.0,517.0,1.0,77.0,42.0,734.0,2.0,12.0,6.0,28.0,170.0,131.0,25.0,6.0,2.0,2.0,,2.0,3.0,6.0,5.0,11.0,42.0,4.0,5.0,16.0,9.0,32.0,33.0,2.0,,,,3.0,197.0,70.0,2.0,6.0,10.0,14.0,1.0,,7.0,50.0,9.0,109.0,89.0,6.0,12.0,1.0,139.0,259.0,23.0,251.0,24.0,31.0,22.0,9.0,,,,3.0,32.0,3.0,26.0,270.0,78.0,46.0,11.0,6.0,1804.0,,12.0,17.0,19.0,3.0,157.0,126.0,48.0,2.0,296.0,287.0,24.0,44.0,169.0,23.0,251.0,29.0,262.0,52.0,21.0,19.0,49.0,30.0,334.0,13.0,674.0,14.0,82.0,76.0,887.0,52.0,18.0,31.0,2.0,1201.0,27.0,27.0,43.0,8.0,15.0,20.0,4.0,4.0,2.0,,3.0,,4.0,6.0,7.0,3.0,7.0,4.0,3.0,5.0,,,,,,9.0,8.0,4.0,1.0,4.0,,,15.0,8.0,2.0,,1.0,2.0,2.0,5.0,1.0,6.0,2.0,7.0,,3.0,1.0,31.0,,25.0,,22.0,,,1.0,3.0,3.0,,,5.0,5.0,1.0,1.0,,,,4.0,1.0,,1.0,,19.0,2.0,,,,,,,,,,,,4.0,,2.0,,,2.0,4.0,2.0,4.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
3587,9368.0,José Bosingwa,José,Bosingwa da Silva,1982-08-24,,Portugal,3.0,D,Right Wing Back,20,430.0,29.0,1.0,573.0,4.0,4.0,51.0,982.0,171.0,13.0,20.0,27.0,149.0,112.0,18.0,1.0,2.0,,,,2.0,1.0,,1.0,7.0,3.0,2.0,5.0,3.0,12.0,10.0,,,1.0,1.0,1.0,127.0,150.0,,9.0,5.0,13.0,4.0,,53.0,28.0,9.0,103.0,117.0,8.0,36.0,20.0,214.0,66.0,33.0,496.0,24.0,32.0,30.0,2.0,2.0,2.0,2.0,40.0,65.0,4.0,55.0,485.0,159.0,106.0,7.0,8.0,2118.0,10.0,10.0,11.0,4.0,2.0,25.0,370.0,73.0,4.0,430.0,393.0,96.0,53.0,55.0,6.0,288.0,21.0,486.0,60.0,72.0,39.0,130.0,130.0,373.0,2.0,807.0,26.0,4.0,86.0,1163.0,15.0,4.0,61.0,200.0,1834.0,15.0,15.0,14.0,11.0,21.0,53.0,5.0,2.0,,,,,,1.0,3.0,2.0,8.0,2.0,,1.0,,1.0,1.0,3.0,,22.0,21.0,21.0,,1.0,,1.0,77.0,,1.0,1.0,,10.0,1.0,3.0,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,104729.0,José Enrique,Jose,Enrique Sanchez Diaz,1986-01-23,Spain,Spain,19.0,D,Left Full Back,20,630.0,103.0,1.0,870.0,14.0,3.0,94.0,1471.0,286.0,7.0,9.0,35.0,173.0,201.0,33.0,,,,,,,3.0,1.0,1.0,10.0,3.0,1.0,5.0,2.0,8.0,7.0,1.0,,,,,172.0,270.0,,14.0,2.0,12.0,11.0,,70.0,55.0,9.0,116.0,156.0,14.0,25.0,8.0,365.0,108.0,15.0,929.0,33.0,35.0,33.0,2.0,2.0,2.0,2.0,15.0,31.0,4.0,28.0,100.0,371.0,230.0,13.0,19.0,2992.0,7.0,19.0,17.0,3.0,5.0,615.0,35.0,122.0,3.0,645.0,623.0,184.0,79.0,623.0,8.0,482.0,36.0,725.0,214.0,47.0,79.0,138.0,138.0,668.0,1.0,1237.0,76.0,3.0,189.0,1824.0,13.0,1.0,69.0,310.0,2676.0,32.0,32.0,27.0,13.0,22.0,56.0,2.0,,1.0,,,,,2.0,2.0,2.0,3.0,5.0,,,,1.0,,22.0,,51.0,29.0,29.0,,1.0,,,67.0,1.0,,1.0,,6.0,6.0,6.0,,,1.0,3.0,1.0,,,2.0,2.0,53.0,,39.0,,1.0,4.0,4.0,,,,,1.0,,,,,1.0,7.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,6142.0,José Moreira,José Filipe,da Silva Moreira,1982-03-20,Portugal,Portugal,21.0,G,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4053,281194.0,Josh Morris,Josh,Morris,1991-09-30,England,England,11.0,M,Left Winger,20,11.0,,,7.0,,1.0,,18.0,1.0,2.0,,2.0,12.0,11.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,5.0,3.0,,,,,,,1.0,,,7.0,2.0,,,,1.0,0.0,1.0,7.0,,1.0,1.0,,,,,,,,,1.0,2.0,1.0,1.0,,80.0,,,,1.0,,7.0,,1.0,,12.0,12.0,2.0,1.0,9.0,,3.0,,13.0,,,5.0,3.0,3.0,3.0,,12.0,,1.0,,22.0,1.0,,1.0,1.0,37.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,32102.0,Younes Kaboul,Younes,Kaboul,1986-01-04,France,France,4.0,D,Centre Central Defender,20,976.0,29.0,1.0,327.0,13.0,10.0,128.0,1303.0,5.0,49.0,121.0,33.0,221.0,160.0,7.0,16.0,,11.0,4.0,16.0,2.0,12.0,6.0,1.0,2.0,5.0,5.0,3.0,1.0,9.0,3.0,2.0,,1.0,1.0,1.0,106.0,152.0,1.0,3.0,7.0,10.0,10.0,,,11.0,7.0,103.0,207.0,3.0,159.0,108.0,158.0,204.0,25.0,695.0,33.0,38.0,32.0,6.0,,,,181.0,77.0,9.0,63.0,437.0,288.0,170.0,8.0,24.0,2903.0,18.0,4.0,3.0,8.0,22.0,154.0,102.0,20.0,1.0,426.0,295.0,117.0,34.0,309.0,15.0,99.0,7.0,1049.0,84.0,290.0,21.0,10.0,9.0,208.0,6.0,508.0,68.0,10.0,212.0,1547.0,30.0,2.0,68.0,5.0,2129.0,12.0,12.0,7.0,18.0,7.0,50.0,2.0,2.0,1.0,,,1.0,1.0,2.0,5.0,2.0,11.0,,,1.0,,4.0,1.0,5.0,1.0,11.0,,,,,,,9.0,,,2.0,1.0,1.0,1.0,3.0,,6.0,2.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,2.0,,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
3408,299709.0,Alexander Kacaniklic,Alexander,Kacaniklic,1991-08-13,Sweden,Sweden,7.0,M,Left Winger,20,14.0,,,15.0,,1.0,,29.0,,4.0,,4.0,22.0,18.0,1.0,,,,,,,,,,1.0,,,,1.0,2.0,1.0,1.0,,,1.0,,15.0,10.0,,,1.0,2.0,,,,3.0,1.0,17.0,7.0,,,,3.0,0.0,,6.0,2.0,1.0,1.0,,,,,1.0,4.0,,3.0,4.0,3.0,1.0,,,202.0,,1.0,,1.0,,10.0,2.0,,,33.0,32.0,7.0,3.0,14.0,,7.0,1.0,16.0,2.0,1.0,12.0,5.0,5.0,13.0,,28.0,2.0,1.0,1.0,39.0,2.0,2.0,,,74.0,6.0,6.0,3.0,3.0,3.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,4.0,,,,,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,43251.0,Tamás Kádár,Tamás,Kádár,1990-03-14,Hungary,Hungary,44.0,D,Left/Centre Central Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,315416.0,Gaël Kakuta,Gaël,Kakuta,1991-06-21,France,DR Congo,10.0,M,Left/Right Winger,20,12.0,,1.0,10.0,,6.0,1.0,22.0,,,1.0,4.0,15.0,3.0,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,12.0,4.0,,,,,,,,3.0,,5.0,8.0,,,,,0.0,,5.0,,3.0,3.0,,,,,,,,,9.0,2.0,2.0,4.0,,67.0,,,,,,1.0,6.0,1.0,,15.0,15.0,4.0,,1.0,2.0,3.0,,13.0,1.0,,5.0,3.0,2.0,6.0,1.0,17.0,,6.0,2.0,27.0,2.0,,3.0,,46.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,160059.0,Tomas Kalas,Tomas,Kalas,1993-05-15,Czech Republic,Czech Republic,22.0,D,Centre Central Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,48805.0,Salomon Kalou,Salomon,Kalou,1985-08-05,Cote D’Ivoire,Cote D’Ivoire,8.0,M,Left/Centre/Right Attacking Midfielder,20,54.0,4.0,3.0,154.0,,17.0,5.0,206.0,1.0,9.0,4.0,12.0,37.0,33.0,16.0,3.0,,2.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,5.0,9.0,,,,,1.0,59.0,31.0,3.0,1.0,3.0,3.0,1.0,,1.0,15.0,5.0,38.0,29.0,1.0,3.0,3.0,18.0,240.0,4.0,53.0,7.0,3.0,3.0,,1.0,1.0,1.0,6.0,3.0,,3.0,45.0,9.0,5.0,,,576.0,,5.0,12.0,5.0,,48.0,26.0,14.0,,90.0,87.0,12.0,17.0,97.0,5.0,80.0,17.0,63.0,8.0,6.0,18.0,3.0,3.0,110.0,8.0,194.0,1.0,20.0,7.0,254.0,13.0,5.0,8.0,1.0,346.0,12.0,12.0,6.0,7.0,6.0,7.0,,1.0,1.0,,,,1.0,2.0,,2.0,6.0,2.0,,1.0,,,,,,11.0,2.0,2.0,,,,1.0,2.0,,1.0,,,2.0,2.0,9.0,,,,3.0,,,1.0,,,,,,,1.0,4.0,1.0,,,,,,,,,,,2.0,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
3960,6566.0,Harry Kane,Harry,Kane,1993-07-28,England,England,32.0,F,Centre Striker,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,305229.0,Pajtim Kasami,Pajtim,Kasami,1992-06-02,North Macedonia,Switzerland,7.0,M,Centre Central Midfielder,20,42.0,1.0,1.0,45.0,,15.0,,85.0,1.0,8.0,3.0,7.0,28.0,22.0,2.0,1.0,,,,,1.0,,1.0,2.0,6.0,1.0,,1.0,1.0,6.0,8.0,,,,,,35.0,13.0,,,5.0,7.0,,,3.0,13.0,4.0,39.0,18.0,,,,8.0,0.0,6.0,27.0,3.0,5.0,5.0,,,,,1.0,2.0,,2.0,32.0,12.0,7.0,3.0,,266.0,,1.0,2.0,2.0,,8.0,15.0,8.0,,69.0,68.0,5.0,8.0,20.0,1.0,15.0,3.0,49.0,6.0,1.0,7.0,13.0,7.0,30.0,7.0,78.0,3.0,15.0,6.0,114.0,8.0,3.0,8.0,1.0,184.0,9.0,9.0,5.0,,4.0,6.0,,1.0,,,,,,,4.0,,2.0,,,,,,,,,2.0,2.0,,,1.0,,,4.0,,,,,1.0,,,,,,2.0,,,,6.0,,,,,,,,,,,,,,,,,,,2.0,,,,,6.0,2.0,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4203,12296.0,Kayleden Brown,Kayleden,Brown,1992-04-15,England,Wales,10.0,F,Forward,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,167707.0,Jake Kean,Jake,Kean,1991-02-04,England,England,13.0,G,Goalkeeper,20,8.0,,,,1.0,,2.0,8.0,,,,1.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,2.0,,9.0,0.0,,7.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,19.0,5.0,1.0,1.0,90.0,,,,,,,2.0,,,15.0,15.0,,,4.0,,,,9.0,,2.0,,,,2.0,,4.0,6.0,,6.0,13.0,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,19.0,,,,,,1.0,3.0,1.0,2.0,1.0,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
1692,6225.0,Robbie Keane,Robbie,Keane,1980-07-08,Ireland,Ireland,20.0,F,Centre Second Striker,20,47.0,5.0,1.0,125.0,,21.0,10.0,172.0,2.0,1.0,2.0,6.0,48.0,29.0,9.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,1.0,,,,3.0,37.0,17.0,,1.0,3.0,2.0,1.0,,3.0,4.0,3.0,15.0,11.0,1.0,,,31.0,0.0,3.0,69.0,5.0,7.0,7.0,,,,,,,,,58.0,23.0,15.0,2.0,1.0,458.0,,4.0,5.0,7.0,,36.0,33.0,22.0,,73.0,72.0,4.0,11.0,48.0,3.0,75.0,9.0,52.0,11.0,1.0,8.0,8.0,8.0,102.0,7.0,168.0,2.0,21.0,15.0,212.0,13.0,1.0,2.0,3.0,269.0,11.0,11.0,4.0,1.0,7.0,1.0,,,,1.0,,,1.0,,2.0,3.0,10.0,2.0,1.0,3.0,,,,,,3.0,,,,,,3.0,5.0,,3.0,,1.0,2.0,2.0,6.0,,,1.0,1.0,,,1.0,,,,,,,,2.0,2.0,,,,,,2.0,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,21247.0,Martin Kelly,Martin,Kelly,1990-04-27,England,England,,D,Right Full Back,20,124.0,10.0,,163.0,9.0,7.0,8.0,283.0,113.0,9.0,8.0,12.0,57.0,60.0,7.0,,,1.0,,1.0,,4.0,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,7.0,,,,,2.0,80.0,38.0,2.0,6.0,,11.0,4.0,,16.0,7.0,2.0,47.0,56.0,6.0,17.0,10.0,58.0,0.0,13.0,131.0,12.0,7.0,7.0,,,,,16.0,11.0,,9.0,129.0,54.0,26.0,5.0,11.0,964.0,1.0,3.0,4.0,3.0,7.0,2.0,125.0,18.0,,171.0,156.0,25.0,12.0,16.0,5.0,90.0,7.0,154.0,22.0,32.0,10.0,38.0,38.0,115.0,,240.0,20.0,7.0,17.0,356.0,8.0,2.0,42.0,134.0,674.0,10.0,10.0,3.0,5.0,6.0,30.0,1.0,3.0,1.0,,,,,,,2.0,6.0,,,,,,,1.0,,3.0,4.0,4.0,,,,,22.0,,,,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4414,181938.0,Kemy Agustien,Germaine Hesus,Agustien,1986-08-20,,Curacao,28.0,M,Midfielder,20,235.0,32.0,,199.0,,37.0,47.0,429.0,6.0,6.0,4.0,13.0,85.0,38.0,10.0,,,,,,,,,,2.0,1.0,1.0,4.0,,7.0,4.0,,,,,,89.0,52.0,,2.0,3.0,8.0,2.0,,5.0,9.0,7.0,36.0,28.0,2.0,10.0,3.0,96.0,64.0,9.0,170.0,7.0,9.0,7.0,2.0,,,,6.0,5.0,,1.0,147.0,93.0,61.0,3.0,2.0,712.0,,7.0,6.0,,2.0,46.0,93.0,24.0,,141.0,134.0,25.0,26.0,116.0,5.0,75.0,13.0,256.0,64.0,17.0,8.0,23.0,12.0,127.0,2.0,289.0,5.0,37.0,72.0,522.0,8.0,3.0,11.0,7.0,628.0,4.0,4.0,9.0,3.0,3.0,10.0,3.0,,,,,,,1.0,3.0,,6.0,2.0,,,,,,,,4.0,5.0,3.0,,3.0,,,5.0,,,,1.0,1.0,1.0,4.0,,2.0,1.0,,,1.0,,14.0,,,,,,,3.0,,1.0,,,,,,1.0,,,,,,,1.0,,11.0,,,,,,,,,,,,,2.0,,,,1.0,,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210,30850.0,Paddy Kenny,Paddy,Kenny,1978-05-17,Ireland,Ireland,13.0,G,Goalkeeper,20,86.0,3.0,,204.0,161.0,,238.0,290.0,,,1.0,33.0,315.0,217.0,2.0,,,,,,,,,,,,,,,,,,,,,,,329.0,,,,3.0,7.0,,,,6.0,4.0,7.0,,29.0,,343.0,34.0,1.0,643.0,33.0,59.0,49.0,10.0,,,,,,,,21.0,830.0,328.0,17.0,21.0,2970.0,,2.0,,,,67.0,68.0,36.0,3.0,552.0,551.0,26.0,,22.0,,101.0,2.0,122.0,3.0,30.0,,,,309.0,,564.0,437.0,,621.0,686.0,,,1.0,,1420.0,,,5.0,10.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,9.0,1.0,,143.0,,,,,,,,,,,,,1.0,,,299.0,,,,,,94.0,59.0,22.0,281.0,97.0,18.0,61.0,45.0,107.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,15.0,21.0,3.0,16.0,6.0,6.0,,,,,,,,,,,,,,,,,
2477,263929.0,Andy Keogh,Andy,Keogh,1986-05-16,Ireland,Ireland,9.0,F,Striker,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
