id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,appearances,clean_sheet,draws,losses,yellow_card,own_goals,wins,goals,goal_assist,attempts_conceded_ibox,game_started,goals_conceded,goals_conceded_ibox,mins_played,times_tackled,winning_goal,red_card,accurate_fwd_zone_pass,accurate_layoffs,accurate_pass,accurate_throws,aerial_won,attempts_conceded_obox,backward_pass,ball_recovery,blocked_pass,dispossessed,duel_lost,duel_won,fwd_pass,head_pass,leftside_pass,open_play_pass,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_mid_3rd,put_through,rightside_pass,successful_open_play_pass,total_contest,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_layoffs,total_pass,total_sub_on,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,won_contest,won_tackle,accurate_back_zone_pass,accurate_cross,accurate_cross_nocorner,accurate_long_balls,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_right,att_freekick_target,att_freekick_total,att_ibox_blocked,att_obox_blocked,att_obox_target,att_obx_centre,att_obx_left,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,effective_clearance,error_lead_to_shot,final_third_entries,fouls,long_pass_own_to_opp,long_pass_own_to_opp_success,ontarget_att_assist,ontarget_scoring_att,overrun,passes_left,poss_won_att_3rd,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_cross,total_cross_nocorner,total_long_balls,total_scoring_att,total_sub_off,won_corners,accurate_corners_intobox,att_bx_centre,att_corner,att_goal_low_centre,att_ibox_goal,att_lf_goal,att_lf_total,att_miss_right,att_obox_miss,big_chance_scored,goals_openplay,offtarget_att_assist,outfielder_block,shot_off_target,total_corners_intobox,was_fouled,accurate_chipped_pass,aerial_lost,attempted_tackle_foul,effective_head_clearance,head_clearance,interception,interception_won,poss_won_def_3rd,successful_put_through,accurate_flick_on,att_cmiss_left,att_miss_left,att_sv_high_left,fouled_final_third,total_pull_back,pen_goals_conceded,penalty_faced,goal_assist_openplay,lost_corners,offside_provoked,assist_attempt_saved,att_ibox_target,att_sv_low_left,blocked_cross,effective_blocked_cross,total_offside,att_ibox_miss,att_pen_miss,second_yellow,att_rf_goal,accurate_launches,att_bx_left,total_launches,hand_ball,penalty_conceded,att_fastbreak,att_sv_high_centre,shot_fastbreak,total_fastbreak,att_assist_setplay,freekick_cross,att_pen_goal,penalty_won,accurate_goal_kicks,accurate_keeper_throws,diving_save,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,att_hd_goal,att_hd_total,interceptions_in_box
1393,20441.0,Deon Burton,Deon,Burton,1976-10-25,Jamaica,Jamaica,,F,Forward,10,17.0,1.0,4.0,11.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,179576.0,Thomas Butler,Thomas,Butler,1981-04-25,Ireland,Ireland,28.0,M,Centre Central Midfielder,10,7.0,0.0,2.0,4.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,3805.0,Nicky Butt,Nicky,Butt,1975-01-21,England,England,20.0,M,Midfielder,10,25.0,6.0,1.0,4.0,5.0,,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,2258.0,Shaun Byrne,Shaun,Byrne,1981-01-21,England,Ireland,,M,Midfielder,10,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,18854.0,Stephen Bywater,Stephen,Bywater,1981-06-07,England,England,13.0,G,Goalkeeper,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,10436.0,Danny Cadamarteri,Danny,Cadamarteri,1979-10-12,England,England,11.0,F,Striker,10,3.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,5510.0,Gary Caldwell,Gary,Caldwell,1982-04-12,Scotland,Scotland,5.0,D,Centre Central Defender,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,30078.0,Callum Davidson,Callum,Davidson,1976-06-25,Scotland,Scotland,3.0,D,Defender,10,30.0,6.0,10.0,16.0,3.0,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,2521.0,Titi Camara,Titi,Camara,1972-11-17,Guinea,Guinea,,F,Forward,10,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,5768.0,Sol Campbell,Sol,Campbell,1974-09-18,England,England,5.0,D,Centre Central Defender,10,31.0,11.0,7.0,2.0,2.0,,22.0,2.0,1.0,3.0,1.0,,,90.0,,,,3.0,,10.0,,4.0,6.0,1.0,1.0,,,4.0,7.0,6.0,2.0,3.0,12.0,1.0,,6.0,6.0,,,5.0,9.0,,3.0,,7.0,,15.0,,2.0,,33.0,,1.0,1.0,,1.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,9.0,,3.0,,4.0,1.0,,,,2.0,,,,8.0,5.0,9.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,,6.0,6.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2052,132015.0,Jamal Campbell-Ryce,Jamal,Campbell-Ryce,1983-04-06,Jamaica,Jamaica,20.0,M,Left/Right Winger,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,99913.0,Tomas Repka,Tomas,Repka,1974-01-02,Czech Republic,Czech Republic,2.0,D,Centre/Right Central Defender,10,31.0,11.0,6.0,11.0,7.0,,14.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,2391.0,Martijn Reuser,Martijn,Reuser,1975-02-01,Netherlands,Netherlands,30.0,M,Midfielder,10,24.0,3.0,5.0,11.0,5.0,,8.0,1.0,4.0,,,,,45.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,3288.0,Claudio Reyna,Claudio,Reyna,1973-07-20,United States,United States,,M,Midfielder,10,17.0,3.0,3.0,10.0,2.0,,4.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,11081.0,Rhys Evans,Rhys,Evans,1982-01-27,England,England,1.0,G,Goalkeeper,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,1942.0,Hamilton Ricard,Hamilton,Ricard,1974-01-12,Colombia,Colombia,,F,Forward,10,9.0,1.0,,8.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,179267.0,Marc Richards,Marc,Richards,1982-07-08,England,England,,F,Forward,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,26338.0,Leam Richardson,Leam,Richardson,1979-11-19,England,England,13.0,D,Defender,10,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,176583.0,Rohan Ricketts,Rohan,Ricketts,1982-12-22,England,England,,M,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,161267.0,Liam Ridgewell,Liam,Ridgewell,1984-07-21,England,England,6.0,D,Centre Central Defender,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,176253.0,Chris Riggott,Chris,Riggott,1980-09-01,England,England,,D,Defender,10,37.0,6.0,6.0,24.0,7.0,,7.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,15706.0,John Arne Riise,John Arne,Riise,1980-09-24,Norway,Norway,6.0,D,Left Full Back,10,38.0,16.0,8.0,6.0,1.0,1.0,24.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1991.0,Stuart Ripley,Stuart,Ripley,1967-11-20,England,England,,M,Midfielder,10,5.0,0.0,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,4831.0,Laurent Robert,Laurent,Robert,1975-05-21,France,France,26.0,M,Midfielder,10,36.0,3.0,8.0,8.0,7.0,,20.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,97710.0,Ben Roberts,Ben,Roberts,1975-06-22,England,England,22.0,G,Goalkeeper,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,178083.0,Ryan Robinson,Ryan,Robinson,1982-10-13,England,England,,G,Goalkeeper,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,27262.0,Lee Roche,Lee,Roche,1980-10-28,England,England,,D,Defender,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,2708.0,Alan Rogers,Alan,Rogers,1977-01-03,England,England,15.0,D,Defender,10,13.0,2.0,5.0,6.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,285067.0,Wayne Rooney,Wayne,Rooney,1985-10-24,England,England,32.0,F,Centre Second Striker,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,2494.0,Uwe Rösler,Uwe,Rösler,1968-11-15,Germany,Germany,,F,Forward,10,4.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,2874.0,Gary Rowett,Gary,Rowett,1974-03-06,England,England,,D,Defender,10,11.0,1.0,4.0,6.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,95808.0,Simon Royce,Simon,Royce,1971-09-09,England,England,48.0,G,Goalkeeper,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,1846.0,Richard Rufus,Richard,Rufus,1975-01-12,England,England,,D,Defender,10,10.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,134432.0,Sam Russell,Sam,Russell,1982-10-04,England,England,23.0,G,Goalkeeper,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,6569.0,Louis Saha,Louis,Saha,1978-08-08,France,France,25.0,F,Centre Striker,10,36.0,8.0,13.0,14.0,4.0,,9.0,8.0,1.0,,,,,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2325.0,John Salako,John,Salako,1969-02-11,Nigeria,England,,M,Midfielder,10,3.0,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,26835.0,Jlloyd Samuel,Jlloyd,Samuel,1981-03-29,Trinidad & Tobago,Trinidad & Tobago,21.0,D,Defender,10,23.0,2.0,8.0,9.0,2.0,,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,54999.0,Robbie Savage,Robbie,Savage,1974-10-18,Wales,Wales,8.0,M,Midfielder,10,35.0,7.0,13.0,18.0,14.0,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,3325.0,Sebastien Schemmel,Sebastien,Schemmel,1975-06-02,France,France,,D,Defender,10,35.0,10.0,8.0,14.0,6.0,,13.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,143575.0,Peter Schmeichel,Peter,Schmeichel,1963-11-18,Denmark,Denmark,1.0,G,Goalkeeper,10,29.0,7.0,9.0,10.0,1.0,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,324.0,Paul Scholes,Paul,Scholes,1974-11-16,England,England,22.0,M,Centre Central Midfielder,10,35.0,8.0,5.0,9.0,9.0,,21.0,8.0,5.0,5.0,1.0,1.0,1.0,90.0,,,,43.0,,69.0,1.0,,4.0,5.0,8.0,3.0,2.0,7.0,10.0,19.0,3.0,26.0,73.0,12.0,4.0,15.0,15.0,7.0,3.0,30.0,62.0,2.0,29.0,,53.0,,80.0,,3.0,1.0,106.0,,2.0,2.0,2.0,2.0,26.0,,,13.0,,2.0,,,,,,1.0,,2.0,,2.0,,2.0,,1.0,1.0,,,,,,17.0,3.0,14.0,10.0,,,,12.0,1.0,22.0,,27.0,12.0,,,,15.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,5.0,9.0,1.0,3.0,,,2.0,2.0,,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,58158.0,Mark Schwarzer,Mark,Schwarzer,1972-10-06,Australia,Australia,32.0,G,Goalkeeper,10,21.0,4.0,1.0,12.0,,,8.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,98169.0,James Scowcroft,James,Scowcroft,1975-11-15,England,England,,F,Forward,10,24.0,4.0,9.0,13.0,3.0,,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,119183.0,David Seaman,David,Seaman,1963-09-19,England,England,,G,Goalkeeper,10,17.0,11.0,2.0,1.0,,,14.0,,,3.0,1.0,,,90.0,,,,9.0,,9.0,,1.0,6.0,,9.0,,,,1.0,28.0,,,4.0,10.0,,19.0,19.0,,,,2.0,,13.0,,28.0,,28.0,,,,34.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,1.0,,13.0,,28.0,9.0,,,,1.0,,2.0,,,1.0,1.0,,,28.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,12.0,,,,,,,,,,,4.0,1.0,,9.0,1.0,7.0,1.0,,,2.0,2.0,1.0,,,
1833,13631.0,Sebastian Svärd,Sebastian,Cann-Svärd,1983-01-15,Denmark,Denmark,15.0,M,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,278664.0,Matteo Sereni,Matteo,Sereni,1975-02-11,Italy,Italy,33.0,G,Goalkeeper,10,25.0,5.0,8.0,13.0,,,4.0,,,2.0,1.0,1.0,1.0,90.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,10028.0,Ricky Shakes,Ricky,Shakes,1985-01-25,England,Guyana,7.0,M,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1440.0,Alan Shearer,Alan,Shearer,1970-08-13,England,England,9.0,F,Forward,10,37.0,8.0,7.0,9.0,2.0,,21.0,23.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,110022.0,Teddy Sheringham,Teddy,Sheringham,1966-04-02,England,England,,F,Centre Second Striker,10,34.0,7.0,7.0,14.0,4.0,,13.0,10.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
